order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2503271A2E9793	기온쿼츠 컴파운드 120ml	생활/건강>자동차용품>세차용품>컴파운드	6x6x18	8x8x20	0.25	8.0	8.0	20.0	120ml compound bottle. Slightly larger box for minimal padding.
24113057ED997D	하리보젤리 초코 마쉬멜로우 소프트키스 200g x 3봉세트	가공식품 > 과자/간식 > 젤리	20x15x5	20x15x5	0.6	20.0	15.0	5.0	Three bags of 200g jelly marshmallows. Each bag is light and requires minimal packaging.
2505033BD6B88B	케플러 유닛 공방 포카 양도	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x10x1	15x10x1	0.03	15.0	10.0	1.0	Single photo card in minimal envelope packaging. Very light.
2502166286DA24	데이식스 영케이 로이비 포카세트	스타굿즈 > 보이그룹 > 팬시/포토카드 >	18x14x3	18x14x3	0.12	18.0	14.0	3.0	Photo card set with multiple cards. Thin and light, packaged minimally.
24123118675F9D	스웨디시 스웨덴 젤리 BUBS 믹스 캔디 100g	식품>과자/베이커리>젤리	15x10x20	15x10x20	0.1	15.0	10.0	20.0	100g of jelly candy in a flexible bag. Minimal packaging required.
250212AE866945	쿤달 네이처 샴푸 클린솝 500ml	화장품/미용>헤어케어>샴푸	10x10x20	12x12x22	0.55	12.0	12.0	22.0	500ml shampoo bottle. Slightly larger box for packaging and pump.
2503279DC856B7	3배 비공굿 랜박 라이즈 riize 포카 도무송 엽서 원빈 성찬 앤톤	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Set of postcards, very light and thin, packaged minimally.
250312E45807AD	온더바디 퓨어시카 쉐어 화이트머스크 바디워시 1000ml	화장품/미용>바디케어>바디클렌저	10x10x25	12x12x28	1.1	12.0	12.0	28.0	1000ml body wash in a rigid bottle. Minimal padding added for shipping.
250426B7B177DD	[정관장] 활기력부스터 Play (LoL ED) [마법공학상자 케이스+키링(랜덤 1개) 포함]	홍삼/건강/다이어트식품>홍삼/인삼>홍삼액/홍삼정	20x20x15	20x20x15	0.5	20.0	20.0	15.0	Includes a decorative box and a small bottle of health supplement. The box is compact and the contents are light.
2411248094F904	WE ARE FAMILYY HOODIE BLUE	Home > BRAND >	30x25x5	30x25x5	0.4	30.0	25.0	5.0	Hoodie is a compressible item, estimated to ship smaller than its actual size with minimal padding.
250225AA5E3747	25PS REVERSIBLE BOMBER IN GREY		50x40x10	50x40x10	0.6	50.0	40.0	10.0	Reversible bomber jacket is compressible and ships smaller than actual size. Light material.
25032997AD2DA4	농심 얼큰 장칼국수 103g 4개	식품>라면/면류>라면>봉지라면	20x15x10	20x15x10	0.45	20.0	15.0	10.0	Pack of 4 noodle bags, compact and lightweight packaging.
251008DC8A0839	VARO V108 PASTEL 3모드 풀윤활 매크로 커스텀 적축 기계식 키보드 저소음 리니어	디지털/가전>주변기기>키보드>무선키보드	35x12x4	37x14x6	1.2	37.0	14.0	6.0	Mechanical keyboard with a compact design. Slightly larger box for padding.
250422DBE50765	아디다스 슈퍼스타 EG4959	패션잡화>남성신발>스니커즈	30x20x10	32x22x12	1.2	32.0	22.0	12.0	Sneakers in a standard shoe box with minimal padding. Estimated packed size includes box dimensions.
25032601B20120	DORLY 돌리 카다이프 피스타치오 초콜릿 320g(80gX4개입) 두바이초콜릿 코스트코	식품>과자/베이커리>초콜릿	20x15x5	20x15x5	0.32	20.0	15.0	5.0	Chocolate box containing 4 bars of 80g each. Minimal packaging needed.
25030559CA467A	DORLY 돌리 카다이프 피스타치오 초콜릿 320g(80gX4개입) 두바이초콜릿 코스트코	식품>과자/베이커리>초콜릿	20x15x5	20x15x5	0.32	20.0	15.0	5.0	Chocolate box containing 4 bars of 80g each. Minimal packaging needed.
250412372DC8F0	pomponné 038 solid perfume		10x10x2	12x12x3	0.1	12.0	12.0	3.0	Solid perfume in a compact case. Minimal packaging needed.
2505036DA2884E	엔시티 위시 팝팝 슴스 미공포 포카 판매	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.1	15.0	12.0	2.0	Set of photo cards, very light and thin, packaged minimally.
2502162EE02006	헬리녹스 체어제로 하이백 HighBack 체어 백패킹 초경량 릴렉스 캠핑의자	스포츠/레저>캠핑>캠핑가구>캠핑의자	50x15x15	50x15x15	1.2	50.0	15.0	15.0	High-back camping chair that folds compactly for easy transport. Lightweight materials used.
25042310DABCFA	니오좀 판테놀 5% 세럼 30ML 2개	Home > 모든 제품 > ALL >	10x10x15	12x12x18	0.15	12.0	12.0	18.0	Two 30ml serum bottles. Minimal packaging needed, slightly larger box for protection.
25021583B38029	노브랜드 체다치즈볼 370g, 370g, 2개	스낵	20x20x25	20x20x25	0.8	20.0	20.0	25.0	Two jars of cheddar cheese balls, each weighing 370g. The packaging is a sturdy jar, and the total weight includes the jars.
2503148FACD299	Rab Mythic Ultra 180 Cloud/Graphene	brand	40x20x20	40x20x20	1.2	40.0	20.0	20.0	Sleeping bag ships compressed in a packed state. Lightweight materials used.
25012579B1E59C	남성 C052 | BT21 도토희 긴소매 상하	스페셜 에디션 >	30x25x5	30x25x5	0.25	30.0	25.0	5.0	Long-sleeve pajama set made of soft fabric, ships compressed with minimal packaging.
250421360E1CC3	케플러 팬싸인회 앨범 및 굿즈 일괄 싸인앨범 포카 미공포 여돌굿즈 공방포	스타굿즈 > 걸그룹 > 팬시/포토카드 >	25x20x5	25x20x5	0.4	25.0	20.0	5.0	Album with multiple photo cards and goods. Slightly heavier due to the number of items but still light overall.
2504058F20B09C	FOLDOVER-WAIST FLARED PANTS (BLACK)		30x20x3	30x20x3	0.25	30.0	20.0	3.0	Folded pants, lightweight fabric, minimal packaging needed.
2503216E9A2A7C	체크포인트크로셰백		40x30x5	40x30x5	0.25	40.0	30.0	5.0	Crochet bag is lightweight and can be folded flat for shipping.
250226F11179D8	BUCKLE STRAP TWO WAY MINI BAG IN BLACK	여성가방 > 크로스백	30x10x15	32x12x17	0.4	32.0	12.0	17.0	Mini bag with a compact design. Slightly larger box for minimal padding.
25040220CB3FA4	DJMAX 메이드 엘 클리어 아크릴 스탠드	Home > 콜렉터블 >	15x10x2	15x10x2	0.1	15.0	10.0	2.0	Acrylic stand is lightweight and ships in minimal packaging.
250212BD9612D7	레드벨벳 cgv 영화 1주차 특전 포카 미공포 아이린 양도	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x10x1	15x10x1	0.05	15.0	10.0	1.0	Photo card set is thin and light, packaged in minimal envelope.
250118E3AEE99B	발렌시아가 자이언트 모터백 금장	가방/지갑 > 여성가방 > 토트백 >	40x30x15	40x30x15	1.2	40.0	30.0	15.0	Tote bag with a structured design. Estimated size and weight based on typical dimensions for similar bags.
2509088F4EF8BB	루미너스 이클립스 고체왁스 차량광택제 코팅제 85g	생활/건강>자동차용품>세차용품>도장용광택/코팅제	10x10x5	12x12x7	0.15	12.0	12.0	7.0	Wax coating product in a small box with minimal padding. Light weight.
24122898F01BED	[히스토랩] 레드 아웃 히스토 케이 크림 50ml K 크림	화장품/미용>스킨케어>크림	15x5x5	15x5x5	0.1	15.0	5.0	5.0	50ml cream in a tube. Minimal packaging needed, very light.
25012096352A0D	[1] emostanceclub biker flare jeans	남성의류 > 바지 > 데님/청바지 >	40x30x3	40x30x3	0.5	40.0	30.0	3.0	Biker flare jeans are compressible and will ship in a folded state with minimal packaging.
2503154F890B59	에일리언 스테이지 ALNST 아낙트 가든 키트 에이스테	스타굿즈 > 방송/예능/캐릭터 > 팬시/포토카드 >	20x15x2	20x15x2	0.08	20.0	15.0	2.0	This is a light item, likely a card or booklet, packaged minimally.
25032522ACFBB2	DORLY 돌리 카다이프 피스타치오 초콜릿 320g(80gX4개입) 두바이초콜릿 코스트코	식품>과자/베이커리>초콜릿	20x15x5	20x15x5	0.32	20.0	15.0	5.0	Chocolate box containing 4 bars of 80g each. Minimal packaging needed.
250109A837A3AA	일양약품 비오틴 10000 판토텐산 플러스 1박스 (60정)	식품>건강식품>비타민제>비오틴	15x10x5	15x10x5	0.1	15.0	10.0	5.0	Health supplement box containing 60 tablets. Minimal packaging needed.
25052553E0C5AE	BONFLAG 캠핑 에어쇼파 소파 쇼파 의자 2인용_블랙	스포츠/레저>캠핑>캠핑가구>캠핑의자	120x80x20	120x80x20	3.5	120.0	80.0	20.0	Camping air sofa for two, ships deflated and folded. Lightweight material.
250524CD5BDC65	나혼렙 나혼자만레벨업 초판 한정판 시사회 포스터 agf 카드 앨범	도서/티켓/문구 > 도서 > 만화 >	30x22x1	30x22x1	0.15	30.0	22.0	1.0	Poster and card album are flat items, requiring minimal packaging.
250322C1128C70	보닉스 네이티브 블랙에디션 고체왁스 100ml T1등급 카나우바 왁스 고함량	생활/건강>자동차용품>세차용품>도장용광택/코팅제	10x10x5	12x12x6	0.25	12.0	12.0	6.0	100ml solid wax in a round container. Minimal padding added for packaging.
25021095DE7558	Legacy Balmacaan Coat (Black)	홈 > man > OUTER > Coats >	60x40x10	60x40x10	1.2	60.0	40.0	10.0	Coat is compressible and will ship folded. Estimated size and weight based on typical coat dimensions.
250506A59F5A98	⭐보틀증정⭐[2+1] 밀잇 식사대용 단백질 쉐이크 식단관리 450g	식단관리/건강식품	20x20x15	20x20x15	1.0	20.0	20.0	15.0	Three protein shake containers (450g each) plus a bottle. Estimated box size includes minimal padding.
25042020011963	메탈카드봇S 블래스트레인 특급열차 기차 로봇	출산/육아>완구/인형>작동완구>로봇	30x20x10	30x20x10	0.8	30.0	20.0	10.0	Robot toy with transformation mechanism and motors. Estimated size based on typical packaging for similar toys.
250404F8888F83	[PLASTICANA] 플라스티카나 Kapitana boots _ Chanvre	LOGIN > MYPAGE > ORDER CHECK >	35x25x40	35x25x40	1.5	35.0	25.0	40.0	Rubber boots are rigid and ship at actual size with minimal padding.
250304F2B2004E	APPLIQUE ZIP UP HOODIE BLACK(MG2CFMM428A)	남성의류 > 상의 > 후디	60x40x5	60x40x5	0.6	60.0	40.0	5.0	Hoodie is a compressible item, estimated to ship smaller than its actual size with minimal padding.
250919FBCE652D	(9월 18일 (목) 오후12시 오픈) 지니스램프 IGIN 아이긴 버던트 글림 멀티퍼퓸	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	8x8x12	10x10x15	0.25	10.0	10.0	15.0	Fabric deodorizing spray in a glass bottle. Minimal packaging needed.
2505012D5D74DE	[1위향수/한정판]포맨트 시그니처 퍼퓸 헬로키티 에디션/단품 50ml 2종 택1	뷰티 > 향수/디퓨저 > 향수 > 유니섹스향수	10x10x15	12x12x18	0.25	12.0	12.0	18.0	50ml perfume bottle with decorative cap. Minimal padding needed for shipping.
250504DAF5D2F5	SILVER DONUT NECKLACE RED	여성액세서리 > 주얼리 > 목걸이	20x10x1	20x10x1	0.05	20.0	10.0	1.0	Necklace is lightweight and can be packaged in a minimal box or envelope.
250424FE801787	녹색전상 모펀 콜라보 굿즈 양도	도서/티켓/문구 > 도서 > 만화 >	30x22x5	30x22x5	0.4	30.0	22.0	5.0	Includes a comic book, photo cards, and other small items. Light packaging with minimal padding.
251015AF5AFBB8	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	30x30x15	30x30x15	1.5	30.0	30.0	15.0	Transforming robot toy with multiple components. Heavier due to motors and plastic parts.
241203A86EE3A4	노스페이스 남성 마티에 RDS 다운 자켓 C FIT NJ1DQ05A NJ1DQ05B	스포츠/레저>등산>등산의류>점퍼	50x40x10	30x25x10	0.5	30.0	25.0	10.0	Down jacket is compressible and ships smaller than actual size, with minimal padding.
250108314A062A	빠아아앙ㅋ 집의 여신 [12서코 통판] (니케) | WitchForm - 우리끼리 사고파는 창작마켓		20x15x5	20x15x5	0.15	20.0	15.0	5.0	Assuming this is a collectible item or artwork, it ships flat with minimal packaging.
250403A3E42679	옵티멈 아이돌 공인구 15파운드 로또그립 택배비무료 수수료무료 새볼링공	스포츠/레저 > 볼링 >	25x25x25	30x30x30	7.0	30.0	30.0	30.0	15-pound bowling ball, heavy and requires a sturdy box with minimal padding.
2502083F15B3FB	[발렌타인데이 선물] 디어러브 하트풀 토트백	생활/제지/잡화>생활잡화>기타잡화	30x15x20	30x15x20	0.4	30.0	15.0	20.0	Tote bag made of soft material, lightweight and compact. Minimal padding needed.
250416A64FF70D	몰티져스 밀크초콜렛 버켓, 465g, 1개	쿠팡 홈 > 식품 > 과자/초콜릿/시리얼 > 초콜릿 > 밀크 초콜릿 >	20x20x15	20x20x15	0.5	20.0	20.0	15.0	Chocolate bucket weighs 465g. Estimated box size includes minimal packaging.
2504206225CA61	[🎀신상특허/자체제작🎀] 영앤드스토어 발레코어 포카바인더 포토카드 앨범 6공 다이어리 콜렉트북 A5 속지 홀더 슬리브 스티커 케이스 증사 보관함	포토앨범/콜북	22x16x4	22x16x4	0.25	22.0	16.0	4.0	A5 photo card binder with minimal padding. Lightweight and compact design.
2504054C34DF8F	T-Logo Hoodie Dark Grey	남성의류 > 상의 > 후디	30x25x5	30x25x5	0.4	30.0	25.0	5.0	Hoodie is a compressible item, shipping smaller than actual size with minimal padding.
250429C715705F	칼하트 캔버스 베스트	남성의류 > 아우터 > 조끼/베스트 >	50x40x5	50x40x5	0.5	50.0	40.0	5.0	Canvas vest is compressible and lightweight, estimated packed size is minimal.
250119D092D6DA	[도착보장] 화이트태닝 톤업크림 메디픽미 글로우업 인샤워 톤업밀크 겨드랑이 팔꿈치착색 300ml, 1개	화장품/미용>스킨케어>톤업크림	10x10x15	12x12x18	0.35	12.0	12.0	18.0	Tone-up cream in a pump bottle. Estimated packed size includes minimal padding.
241109E025D3F7	엄마사랑 통곡물이 고소한 미숫가루 2kg 국내산 선식 아침대용 식사대용, 2kg, 2개	미숫가루/콩가루/선식	25x15x15	25x15x15	4.1	25.0	15.0	15.0	Two 2kg jars of powdered grain. Each jar is packed tightly with minimal additional packaging.
2412019297DA45	하이타니 란 속성 급처!!배송비무료	스타굿즈 > 보이그룹 > 인형/피규어 >	30x20x15	30x20x15	0.5	30.0	20.0	15.0	Three plush dolls, soft material is light. Box size accommodates all three.
25032341DF2320	[노플라스틱선데이] 무료 배송ㅣ 오리지널 태그미 럭키 키링 | NFC 운세 키링 행운의 네잎클로버	패션잡화>패션소품>키홀더	10x8x3	10x8x3	0.05	10.0	8.0	3.0	Keychain is small and lightweight, packaged in minimal box.
2412017AF9A187	[예약 판매 12/3 순차배송] 아즈라 맥스 버즈3프로 이어팁 삼성 SMAPP 정품 호환 독일 프리미엄 LSR 이어캡	디지털/가전>음향가전>이어폰/헤드폰액세서리>캡/솜/팁	10x8x4	10x8x4	0.02	10.0	8.0	4.0	Ear tips are very light and compact, shipping in minimal packaging.
250415E1919E41	THE 합체 카이저 캐리어 (용자특급 마이트가인) : 하비파크		50x15x10	52x17x12	0.9	52.0	17.0	12.0	Transforming robot toy with multiple components. Estimated packed size includes minimal padding.
250107039682D1	에스더버니 얼굴쿠션	undefined > 마이페이지 >	44x34x12	44x34x12	0.35	44.0	34.0	12.0	Cushion is soft and compressible, estimated size based on plush material.
2505129163FBCF	[미미월드] 미미프렌즈 포용 메이커	출산/육아>완구/인형>미술놀이>기타미술놀이	30x25x10	30x25x10	0.8	30.0	25.0	10.0	Art toy set with various components. Box is slightly larger than the contents with minimal padding.
250526488F8EE5	메탈카드봇S 블래스트레인 블레스트레인 변신 합체 로봇	출산/육아>완구/인형>작동완구>로봇	30x20x15	30x20x15	1.2	30.0	20.0	15.0	Transforming robot toy with motors and parts, estimated size and weight based on typical robot toys.
241124D1753D55	프렌치트리 (전구/오너먼트세트)	생활/건강>원예/식물>조화	60x60x80	60x60x80	3.5	60.0	60.0	80.0	Artificial tree with lights and ornaments. Estimated packed size for a compact arrangement.
25031729098BD8	80s Black Faded Heavyweights Two Face GYM hoodie	LOGIN > MYPAGE > ORDER CHECK >	30x25x5	30x25x5	0.5	30.0	25.0	5.0	Hoodie is a compressible item, shipping smaller than actual size with minimal padding.
2502143EFA085E	롱샴 르 플리아쥬 에너지 S 탑 핸들백 가방 6컬러 L1512HSR	패션잡화>여성가방>토트백	30x15x25	32x17x27	0.5	32.0	17.0	27.0	Tote bag with soft material, estimated packed size includes minimal padding.
2411200C0CD933	아치 언스트럭쳐 볼캡 차콜 / 14457166		25x20x10	25x20x10	0.15	25.0	20.0	10.0	Baseball cap is lightweight and ships in minimal packaging.
2501177E68D347	[한국뉴스킨 공식홈페이지 주문제품] 뉴스킨 180도 프렙 앰플	화장품/미용>스킨케어>에센스	20x20x5	20x20x5	0.25	20.0	20.0	5.0	Essence product in a compact box. Light weight with minimal packaging.
2503070A3BD945	투바투 TXT 액트 프로미스 ep 2 태현 미니 포토 카드 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.1	15.0	12.0	2.0	Set of mini photo cards, very light and thin, packaged minimally.
2411296145B93D	[인테코AT] 미피 LED 만년달력 탁상시계 (정품 라이센스)	HOME > 데코/조명 > 시계 > 탁상시계	20x15x10	22x17x12	0.5	22.0	17.0	12.0	Desk clock with LED display and decorative elements. Slightly larger box for padding.
250423737C9FE7	[25일출고]슈팅스타 캐치티니핑 로미핑 피규어		20x15x5	20x15x5	0.25	20.0	15.0	5.0	Small collectible figure with minimal packaging. Light plastic material.
2501059CE0CE20	노르디스크 아스가르드12.6 전용 카페트 (알페임12.6 레트로스 허브쉘터 호환 카페트)	스포츠/레저>캠핑>텐트>5-6인용	150x150x5	150x150x5	2.5	150.0	150.0	5.0	Tent carpet designed for a large tent, estimated to be rolled or folded for shipping. Lightweight material.
250307AB9E5806	아이유 3기 MD, 라일락 앨범 2종, 러브포엠, 응원봉 일괄판매	스타굿즈 > 솔로(여) > 음반/영상물 >	30x25x5	32x27x8	1.2	32.0	27.0	8.0	Includes two albums, a light stick, and additional items. Albums are rigid and require some padding.
25012862A7B0AD	극락가 1, 2권 더블특장판 더특 + 특전들 판매합니다!	도서/티켓/문구 > 도서 > 만화 >	20x15x3	20x15x4	0.4	20.0	15.0	4.0	Two manga volumes with a small bonus item. Slightly larger box for minimal padding.
25080959E2704D	큐티클제거 네일니퍼 샤이니니퍼 1+1 이벤트 행사	화장품/미용>네일케어>네일케어도구	20x10x3	20x10x3	0.15	20.0	10.0	3.0	Nail clippers in a retail package. Compact and lightweight.
250301ADA3C8E4	(M) 스톤아일랜드 맨투맨	남성의류 > 상의 > 맨투맨 >	60x40x2	60x40x2	0.5	60.0	40.0	2.0	Men's sweatshirt, compressible fabric. Ships smaller than actual size with minimal padding.
2501043BD701C2	(W) Nike Shox TL Black and Max Orange	sneakers	30x20x10	32x22x12	1.2	32.0	22.0	12.0	Sneakers are rigid and will ship in a box with minimal padding.
25041487A58152	카사바모래 17.7kg 정직한 고양이모래 대용량	생활/건강>반려동물>고양이 배변용품>응고형모래	40x30x25	40x30x25	17.7	40.0	30.0	25.0	Bulk cat litter in a large box. Weight indicates substantial volume.
250504DA535AA8	[5/20 예약배송] LOVE PARK T-SHIRT_LIGHT MELANGE GREY	PREVIOUS PRODUCT > NEXT PRODUCT >	30x25x2	30x25x2	0.15	30.0	25.0	2.0	T-shirt is compressible and ships folded with minimal packaging.
25011944DA1D04	[다올 상인점] 루이비통 마들렌 MM 앙프렝뜨 블랙 상태 A+	가방/지갑 > 여성가방 > 숄더백 >	30x15x20	32x17x22	0.8	32.0	17.0	22.0	Shoulder bag with a structured design. Minimal padding needed for protection.
241212CC1A3532	[해외] 1070147 뉴에라 모자 MLB [뉴욕 메츠] Canvas 9SEVENTY Trucker Hat	패션잡화>모자>스냅백>일반캡	25x20x10	25x20x10	0.15	25.0	20.0	10.0	Snapback hat with minimal packaging. Light and compressible.
250428E904F142	하츠하 포카 4장 개인결제창 하투하 하츠투하츠 포토카드	스타굿즈 > 걸그룹 > 팬시/포토카드 >	15x10x1	15x10x1	0.05	15.0	10.0	1.0	Set of 4 photo cards, very light and ships in minimal packaging.
250102E985868A	하트메이드 탑꾸 탑로더		20x15x2	20x15x2	0.1	20.0	15.0	2.0	Top loader for photo cards, minimal packaging needed. Very light.
250326748D6A33	프라다 리나일론 멀티 포켓 반팔 셔츠 XL사이즈 새제품 풀구성품 팝니다	남성의류 > 상의 > 셔츠 >	40x30x2	40x30x2	0.25	40.0	30.0	2.0	XL size shirt with minimal packaging. Light and compressible material.
250919AED78A83	키스뉴욕 젤프로 페블 팬 램프	디지털/가전>이미용가전>손발톱정리기	25x25x10	27x27x12	1.2	27.0	27.0	12.0	Nail lamp is a rigid electronic device. Box size includes minimal padding.
250413C1096B6B	코이세이오 COYSEIO W STITCH DENIM PANTS BLACK	패션의류>여성의류>바지	40x30x3	40x30x3	0.5	40.0	30.0	3.0	Denim pants are compressible and will ship in a folded state with minimal padding.
2504030257A01C	보넥도 이한 생일 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.05	15.0	12.0	2.0	Single photo card in minimal envelope packaging. Very light.
251015CDEB4635	Beats Solo 4 Wireless On Ear Headphone Jennie Special Edition Ruby Red (Korean Ver.)	electronics	20x15x8	22x17x10	0.25	22.0	17.0	10.0	Wireless headphones are rigid and compact, with minimal padding needed for shipping.
241201D10BA1A1	빈티지 연꽃 피어싱, 귀걸이		10x10x2	10x10x2	0.05	10.0	10.0	2.0	Earrings are small and light, typically shipped in minimal packaging.
2502201F3FD6BD	Starbucks x Harry Potter Handle Glass 503ml	life	12x12x15	14x14x18	0.45	14.0	14.0	18.0	Glass mug with handle. Slightly larger box for padding due to fragility.
250120FBCAE2C1	넘버즈인_5번 글루타치온C 비타수액 에센셜 토너 200ml, 1개	화장품/미용>스킨케어>스킨/토너	6x6x18	8x8x20	0.25	8.0	8.0	20.0	200ml toner bottle. Slightly larger box for minimal padding.
250116E0433335	피마원 모남희 데희+지희 일괄	스타굿즈 > 방송/예능/캐릭터 > 의류/패션잡화 >	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Two small plush figures in retail boxes. Light material with minimal packaging.
2509143EAFC739	카시오 MTD-125D-2A2 메탈 터콰이즈 블루 베젤 방수 남성 아날로그 손목 시계	패션잡화>시계>패션시계>메탈밴드시계	10x10x10	12x12x8	0.15	12.0	12.0	8.0	Metal watch with minimal packaging. Compact size and lightweight.
2412115844E5B9	[NCT 지성님, RIIZE 은석님 착용] 블랙맘바 코프 니트 버킷햇 (아이보리)	패션잡화>모자>사파리모자	25x25x10	25x25x10	0.15	25.0	25.0	10.0	Knit bucket hat is compressible and lightweight, minimal packaging needed.
250424D8D25970	페브리즈 섬유탈취제 다우니향 920ml 2개 코스트코	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	30x20x10	30x20x10	1.8	30.0	20.0	10.0	Twin pack of fabric deodorizer sprays, each 920ml. Bottles are rigid and require minimal padding.
250304813EE2BF	포카 바인더 대지리본구름 4색상 양면 핑크 코랄 블루 핑크블루 멜리데이 제작 bead 도안	생활/건강>문구/사무용품>앨범>포켓식앨범	25x20x3	25x20x3	0.15	25.0	20.0	3.0	Pocket album binder is thin and light, with minimal packaging.
250406E5C1235E	스너글 블루스파클 플러스 섬유유연제 5.5L	생활/건강>생활용품>섬유유연제>고농축섬유유연제	25x15x30	25x15x30	5.8	25.0	15.0	30.0	5.5L fabric conditioner in a rigid container. Estimated weight includes the liquid and packaging.
250812323A05C9	[사전예약] 부스터 진동 클렌저	카테고리 > 에이지알 > 홈 > 이벤트 > 로그인 >	20x10x5	22x12x7	0.25	22.0	12.0	7.0	Facial cleansing device is compact and lightweight, with minimal packaging needed.
250828CE26F213	루미너스 이클립스 고체왁스 차량광택제 코팅제 85g	생활/건강>자동차용품>세차용품>도장용광택/코팅제	10x10x5	12x12x7	0.15	12.0	12.0	7.0	Wax coating product in a small box. Minimal padding added for protection.
25033069E81146	(4종 일괄) 지드래곤 콘서트 폴라로이드 포토카드 지디 GD MD 특전	스타굿즈 > 솔로(남) > 팬시/포토카드 >	15x12x2	15x12x2	0.1	15.0	12.0	2.0	Set of 4 polaroid photo cards. Very light and ships in minimal packaging.
250108F0473BB2	미닛뮤트 브렛미니 블랙	가방/지갑 > 여성가방 > 숄더백 >	25x20x10	27x22x12	0.4	27.0	22.0	12.0	Shoulder bag with a compact design. Minimal padding needed for shipping.
241230A8F860C4	아이브 이서 이랑이 메가 인형 중고, 실밥 터짐 이슈	스타굿즈 > 걸그룹 > 인형/피규어 >	30x20x10	30x20x10	0.25	30.0	20.0	10.0	Plush doll with soft material. Slightly larger than typical plush size, but still very light.
250107AC3B4CA0	빈티지 희귀 나이키 아스날 유니폼 하이버리 볼캡 모자	패션 액세서리 > 모자 > 볼캡 >	25x20x10	25x20x10	0.15	25.0	20.0	10.0	Baseball cap with minimal packaging. Light and compact.
250120CDBF4B31	(급처)ymclky ipfu 네이비 자켓 m 사이즈	남성의류 > 아우터 > 자켓 >	60x40x5	60x40x5	0.35	60.0	40.0	5.0	Men's jacket, compressible material. Estimated packed size is smaller than actual due to folding.
2411238EFF68FE	[단독각인/선물포장] 코롱 9ML		10x5x5	12x7x7	0.15	12.0	7.0	7.0	9ml cologne bottle with minimal packaging. Light and compact.
250501C7420599	최강공룡 미니특공대 렉스카이저	출산/육아>완구/인형>작동완구>로봇	30x20x20	30x20x20	1.2	30.0	20.0	20.0	Robot toy with motors and transformation features. Estimated size based on typical packaging for similar toys.
250113F9AE2655	아카이브볼드 스웻팬츠 네이비 S사이즈	여성의류 > 바지 > 트레이닝/조거팬츠 >	30x25x5	30x25x5	0.4	30.0	25.0	5.0	Sweatpants are compressible and will ship in a folded state with minimal padding.
2501175739A515	세븐틴 WOOZI 생일박스 VER4.	스타굿즈 > 보이그룹 > 팬시/포토카드 >	20x15x2	20x15x2	0.15	20.0	15.0	2.0	Birthday box likely contains photo cards and light items, packaged in a thin box.
250317AAD767B5	에모스탠스클럽 다이스 체인	쥬얼리 > 기타 쥬얼리 >	20x5x2	20x5x2	0.1	20.0	5.0	2.0	Jewelry item, lightweight and compact. Minimal packaging required.
25020264FE8E53	YESEYESEE C-Logo Sweatshirt Light Grey	패션의류>남성의류>티셔츠	30x25x5	30x25x5	0.35	30.0	25.0	5.0	Sweatshirt is a compressible item, estimated to ship smaller than its actual size with minimal packaging.
2503176C542116	BEACH PANT BRUSHED COTTON		30x25x5	30x25x5	0.25	30.0	25.0	5.0	Brushed cotton pants are compressible and will ship in a folded state with minimal packaging.
250220FFB68A99	Starbucks x Harry Potter SS DW To Go Tumbler 473ml	life	10x10x20	12x12x22	0.25	12.0	12.0	22.0	Tumbler is a rigid item, slightly larger box for minimal padding.
25041103742D47	(반택포)라이즈 유이크 포카 일괄	스타굿즈 > 보이그룹 > 팬시/포토카드 >	15x12x2	15x12x2	0.1	15.0	12.0	2.0	Set of photo cards, thin and light, packaged in minimal envelope.
250401BA272B68	최강공룡 미니특공대 7 렉스카이저 합체 변신 로봇 장난감	출산/육아>완구/인형>작동완구>로봇	30x20x15	32x22x18	1.2	32.0	22.0	18.0	Transforming robot toy with multiple components. Includes vehicle and robot parts, moderately heavy due to motors.
25032534B17C4B	킨더조이 킨더 부에노 43g 15개입 밀크초콜릿 초코바 코스트코	식품>과자/베이커리>초콜릿	25x15x10	25x15x10	0.65	25.0	15.0	10.0	Pack of 15 Kinder Bueno bars, each 43g. Box size estimated for bulk packaging.
250205072A1823	루루서울 원피스	여성의류 > 원피스 > 롱 원피스 >	40x30x2	40x30x2	0.25	40.0	30.0	2.0	Long dress is compressible and ships smaller than actual size with minimal packaging.
