order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
2510029987E75C	스카이킥 에보 베터리 10 개	생활/건강>수집품>무선/RC>드론	25x15x10	25x15x10	1.2	25.0	15.0	10.0	Set of 10 lithium-ion batteries. Each battery is compact but collectively require a sturdy box for protection, adding weight due to the materials.
251015AF5AFBB8	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and parts, requiring a larger box for protection.
2510149DF5CB44	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	2.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and parts, requiring a larger box for protection.
2509267993743D	[981 Original Goods] 메타몽 컨테이너+틴케이스 패키지 (9/26-28 오픈)	Home > Pokémon > 	30x25x15	30x25x15	1.2	30.0	25.0	15.0	The package includes a large container and a tin case, requiring a box larger than the product size for padding. The weight accounts for the materials used in the container and tin.
251016D44168F9	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	2.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and parts, requiring a larger box for protection.
251014A8D2CD35	코르티스 릴리즈 파티 쇼케이스 역조공 미사용품	스타굿즈 > 보이그룹 > 응원도구 > 	25x20x5	25x20x5	0.15	25.0	20.0	5.0	The product appears to be a set of lightweight fan merchandise, likely including small items like badges or cards. Minimal padding is needed, resulting in a compact box size.
251015BFDB2C52	다트비트 DBH100 스마트 홈다트 전자다트	생활/건강>수집품>게임>다트	45x45x5	50x50x10	2.5	50.0	50.0	10.0	Electronic dartboard is larger than typical dartboards and requires padding for protection. Estimated weight includes the board and electronic components.
2510035091D742	코르티스 미개봉/개봉 응원봉 양도 판매	스타굿즈 > 보이그룹 > 응원도구 > 	30x10x10	30x10x10	0.25	30.0	10.0	10.0	The cheering stick is likely around 30cm long and requires minimal padding. It's lightweight, typically made of plastic.
25101570EE1FEA	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and parts, requiring a larger box for protection.
251016FF3E665A	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251014DACE5A39	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
25101689F8F19A	데일리 맥세이프 무선충전 고속충전 보조배터리 10000mAh 일체형 케이블		12x8x2	20x15x5	0.25	20.0	15.0	5.0	The power bank is compact and lightweight, but requires additional space for packaging and protection. Estimated weight includes the device and minimal packaging.
251014005174CA	카시오 클래식 캘린더 스퀘어 프리버클 남자 메탈 시계 MTP-B185D-2A2	패션잡화>시계>패션시계>메탈밴드시계	25x20x10	25x20x10	0.4	25.0	20.0	10.0	Metal watch requires a protective box to avoid damage. Estimated weight includes the watch and minimal padding.
2510140FFF5FEA	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	2.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251013DC8D1317	MTP-M305M-1A 블랙 다이얼 쿼츠 34mm 남성시계	브랜드 시계>브랜드 남성시계>패션시계	20x20x8	20x20x8	0.25	20.0	20.0	8.0	The watch is compact but requires a minimum box size for protection. Light weight due to materials used.
25092600DD20EE	지니스램프 IGIN 아이긴 버던트 글림 멀티퍼퓸	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	10x10x15	12x12x18	0.25	12.0	12.0	18.0	The fabric deodorizing spray is likely around 15cm tall and requires a bit of extra space for padding. The weight includes the liquid and packaging.
251012E284DEA8	밀워키 4932471724 블랙 팩아웃 오픈형 툴박스 4932-4717-24	생활/건강>공구>수작업공구>공구함	45x35x30	45x35x30	2.5	45.0	35.0	30.0	Toolbox is a sturdy plastic item requiring a box size that accommodates its dimensions and provides protection. Estimated weight includes the density of the material.
251014AC4122B7	LOVE LOVE LOVE 자석젤 10종 세트	화장품/미용>네일케어>매니큐어/젤네일	25x20x5	25x20x5	0.3	25.0	20.0	5.0	Set of 10 gel nails requires protective packaging. Light but needs a standard box size for safe shipping.
251015FD2F263F	[10월올영픽] [올리브영단독] 메디큐브 에이지알 미니플러스 마이멜로디 에디션/베이지/핑크 택 1	기초화장품>스킨케어>스킨케어기기	20x10x10	20x10x10	0.25	20.0	10.0	10.0	The product appears to be a small skincare device, likely around 10-15cm in height. Minimal padding is needed, and the weight is typical for skincare devices.
2510158EE94E90	루미너스 블레이즈 다이렉트 500ml 알카리성 갈변제거제 타이어세정제	생활/건강>자동차용품>세차용품>타이어세정광택제	25x10x10	30x15x15	0.65	30.0	15.0	15.0	500ml spray bottle requires a larger box for protection and padding. The weight includes the product and packaging.
2510146708168B	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components. Robot toys typically weigh 2-5kg due to motors and materials.
251012A42FBD7D	[브루클린웍스] 모토 캠핑 접이식 휴대용 모토체어	스포츠/레저>캠핑>캠핑가구>캠핑의자	60x20x20	65x25x25	2.5	65.0	25.0	25.0	Foldable camping chair is larger than typical items due to its structure. Requires extra padding for protection during shipping.
251011C0DA752F	있지 미개봉 라이트링 버전 2  응원봉 특전세트 포함	스타굿즈 > 걸그룹 > 응원도구 > 	30x30x10	30x30x10	0.8	30.0	30.0	10.0	The set includes light sticks and photo cards, requiring a larger box for protection. The weight accounts for the light stick and additional items.
25101258AAFFC8	유메시티 도트엔젤톡 멕세이프 ver	가구/인테리어 > 수공예/수선 > 수공예품 > 	15x15x10	20x20x15	0.25	20.0	20.0	15.0	The product appears to be a small decorative item, likely around 10cm in size. Added padding and box size for protection.
251013580EB0E0	카시오 손목시계 LTP-V007G-9B 여성 금장 메탈 전자 패션 정장 여자	패션잡화>시계>패션시계>메탈밴드시계	20x15x8	20x15x8	0.25	20.0	15.0	8.0	The watch is a small fashion item that requires minimal padding. The box size is slightly larger than the product to accommodate protective packaging.
251013E3FF581C	호요랜드 붕괴 스타레일 파이논 선물 세트 팝니다	스타굿즈 > 방송/예능/캐릭터 > 팬시/포토카드 > 	30x25x10	30x25x10	0.8	30.0	25.0	10.0	Gift set likely contains multiple items, requiring a box larger than the product itself. Estimated weight includes packaging for protection.
251001D435FC8A	스톰 2024 롤링썬더 시그니처 플러스 3볼 롤러백	구기/라켓 > 볼링용품 > 볼링가방	45x35x30	45x35x30	6.5	45.0	35.0	30.0	Bowling bag designed to hold 3 bowling balls, which adds significant weight and requires a larger box for protection and padding.
251015EDA6C11A	레드북 칼라체인져/탈염제 블랙빼기 코셀러 Redbook	화장품/미용>헤어스타일링>염색약	25x15x10	25x15x10	0.5	25.0	15.0	10.0	Hair dye kit with two tubes requires protective packaging. Typical weight for cosmetic products is around 0.5kg.
2510057FB56FB7	Casio AQ-230A-2A2MQY	accessories	20x15x5	20x15x5	0.25	20.0	15.0	5.0	The watch is small and lightweight, requiring minimal padding. Standard box size for accessories.
251010868D29C8	최강공룡 미니특공대 다이노 커맨더	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	2.5	40.0	30.0	25.0	Robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
251003E44E7129	퐁신당 마시멜로 29900 랜덤박스 수제 마시멜로우 마쉬멜로 마쉬멜로우	식품>과자/베이커리>젤리	30x20x15	30x20x15	1.5	30.0	20.0	15.0	Random box of handmade marshmallows likely contains multiple items. Food packaging typically requires a larger box for protection, and the weight accounts for the density of the marshmallows.
25101401562DC7	최강공룡 미니특공대 다이노 엠페러 5단합체 변신로봇		40x30x25	40x30x25	3.0	40.0	30.0	25.0	Transforming robot toy with multiple components. Typically heavier due to motors and plastic parts, requiring a larger box for protection.
2509293D9D5630	MW3	홈 > SHOP > ALL > 	80x50x40	85x55x45	6.5	85.0	55.0	45.0	Pet stroller is a large item requiring significant padding for protection. Estimated weight includes the frame and fabric materials.
251005CB760557	밀워키 4932471724 블랙 팩아웃 오픈형 툴박스 4932-4717-24	생활/건강>공구>수작업공구>공구함	45x35x30	45x35x30	2.5	45.0	35.0	30.0	Toolbox is a sturdy plastic item that requires a box size larger than the product itself for protection. Estimated weight includes the density of the material.
2510130E65690B	다얼유 EK106 PRO 8K 유선 기계식 게이밍 키보드 클라우드축	디지털/가전>주변기기>키보드>유선키보드	45x15x5	50x20x10	1.2	50.0	20.0	10.0	Mechanical gaming keyboard typically has a slim profile but requires extra padding for protection. Estimated weight includes the keyboard and packaging.
25101269E1576E	밀워키 4932471724 블랙 팩아웃 오픈형 툴박스 4932-4717-24	생활/건강>공구>수작업공구>공구함	45x40x30	45x40x30	2.5	45.0	40.0	30.0	Toolbox is a sturdy plastic item, requiring a box size that accommodates its dimensions and provides protection. Estimated weight includes the density of the material.
251012116F1F87	SPM PL87W 몽돌 텐키리스 유무선 블루투스 게이밍 기계식 키보드	디지털/가전>주변기기>키보드>무선키보드	35x15x5	40x20x10	1.2	40.0	20.0	10.0	The keyboard is a compact tenkeyless design, requiring a larger box for padding. Estimated weight includes the keyboard and packaging.
250930396A374A	종이도시락 긴한줄 김밥D 800개 BOX	생활/건강>주방용품>주방잡화>일회용도시락	60x30x20	60x30x20	4.5	60.0	30.0	20.0	Box contains 800 paper lunch boxes, requiring a larger box for bulk packaging. Estimated weight accounts for the density of paper products.
251011D9489076	플레이모빌 해골 해적선(70411)		50x30x25	55x35x30	2.5	55.0	35.0	30.0	Large pirate ship toy with multiple components and figures. Requires extra padding for protection, hence the larger box size.
251010C71FD7CA	권뺌 페이셜 트래커 풀킷	디지털/가전>게임기/타이틀>게임기주변기기>기타주변기기	40x30x20	40x30x20	1.5	40.0	30.0	20.0	Facial tracker kit includes multiple components that require protective packaging. Estimated weight accounts for electronic parts and accessories.
2510103C9A2740	VARO VM75 HE	디지털 > PC/노트북 > 키보드 > 	35x15x5	40x20x10	1.2	40.0	20.0	10.0	The keyboard is a compact design, requiring a box larger than the product for padding. Keyboards typically weigh around 1-1.5kg, considering the materials and internal components.
25101331AF8269	센트 오브 파라다이스 시그니처향 디퓨저 100ml	프래그런스>홈 프래그런스>디퓨져	20x10x10	22x12x12	0.5	22.0	12.0	12.0	The diffuser is a 100ml glass bottle, which requires protective packaging. The estimated weight includes the glass and packaging materials.
2510148D46942E	프리플로우 archon AK74 104키 유무선 블루투스 기계식 키보드 마에스트로, 세이야축	디지털/가전>주변기기>키보드>무선키보드	45x15x5	50x20x10	1.2	50.0	20.0	10.0	Mechanical keyboard with a standard layout requires a larger box for padding. Estimated weight includes the keyboard and packaging.
251012FF2D3910	필리밀리 히팅뷰러 골라담기 7종 택1 	미용소품>아이 소품(Eye)>뷰러	20x10x5	22x12x8	0.25	22.0	12.0	8.0	The heating eyelash curler is compact but requires protective packaging. Estimated weight includes the device and minimal padding.
251010DEB46A89	MAGSAFE LANDING CORNER CASE BLACK - COSMO G		20x15x2	28x20x5	0.25	28.0	20.0	5.0	The phone case is relatively slim but requires extra padding for protection during shipping. The weight accounts for the case material and packaging.
251013D1273BA8	보닉스 블렌드 스프레이 왁스 블랙에디션 SiO2 카나우바 고급 차량 액체 물왁스	생활/건강>자동차용품>세차용품>도장용광택/코팅제	25x10x10	30x15x15	0.65	30.0	15.0	15.0	The spray wax bottle is approximately 500ml, requiring a box larger than the product for padding. The weight includes the bottle and packaging.
2510038128A728	오아 LED 고정밀 디지털 체중계	생활/건강>건강측정용품>체중계>디지털체중계	30x30x3	35x35x8	1.2	35.0	35.0	8.0	Digital scale is flat but requires a larger box for padding. Estimated weight includes the scale and packaging.
2510014F4FAE45	포켓몬스터 레진 피규어 스케일월드 - forest 흉터 니드킹 복각	키덜트 > 피규어/인형 > 	30x25x20	35x30x25	1.2	35.0	30.0	25.0	The resin figure is likely to be around 20-30cm tall and requires significant padding for protection. Resin figures can be dense, contributing to a higher weight.
251006EFCB5DAD	비투비 나팔봉 키링 빨리 처분합니다(이번주내)	스타굿즈 > 보이그룹 > 응원도구 > 	20x15x10	20x15x10	0.15	20.0	15.0	10.0	The keyring light stick is small but requires a minimum box size for protection. It's lightweight due to its plastic material.
251012C36883F1	프리플로우 archon F1 PRO TKL 유무선 8K 게이밍 기계식 키보드 이클립스, 에그스톤축	디지털/가전>주변기기>키보드>무선키보드	35x15x5	40x20x10	1.2	40.0	20.0	10.0	The TKL gaming keyboard is compact but requires additional padding for protection. Estimated weight includes the keyboard and packaging.
251005EEEBC5E3	[코카콜라직영] 코카콜라 제로 350ml 24개 + BTS 뷔 포토엽서 4장 증정	가공식품 > 생수/음료 > 탄산/이온음료 > 탄산음료	40x30x25	40x30x25	8.5	40.0	30.0	25.0	24 cans of Coca-Cola Zero (350ml each) plus 4 postcards. The total weight of the cans is significant, and the box needs to accommodate the bulk of the cans and additional padding.
2510127134482A	AULA F75Max 유무선 독거미 LCD 기계식 키보드 펀키스 정품 스카이블랙, KTT 저소음바다축	디지털/가전>주변기기>키보드>유선키보드	35x15x5	40x20x10	1.2	40.0	20.0	10.0	Mechanical keyboard with a compact design. Added padding for protection during shipping.
251004D9E1A12C	KISS OF LIFE - 공식 응원봉	도서음반/e교육 > 음반 > 굿즈/스타샵	25x10x10	30x15x15	0.5	30.0	15.0	15.0	The official light stick is likely around 25cm tall and requires additional padding for protection. The weight accounts for the plastic and electronic components.
251008DC8A0839	VARO V108 PASTEL 3모드 풀윤활 매크로 커스텀 적축 기계식 키보드 저소음 리니어	디지털/가전>주변기기>키보드>무선키보드	35x15x5	40x20x10	1.2	40.0	20.0	10.0	Mechanical keyboard with a compact design. Requires additional padding for protection, resulting in a slightly larger box.
250925AA59C0D4	BOYNEXTDOOR steambase Eye Mask Special Edition HOME Package		30x20x15	30x20x15	1.2	30.0	20.0	15.0	The package contains multiple eye masks, requiring a larger box for protection. The weight accounts for the masks and packaging materials.
251004C78318E5	카시오 MTP-B146D-1A 레트로 빈티지 라운드 데이데이트 남자 메탈 시계 c	브랜드 시계>브랜드 남성시계>패션시계	20x15x8	20x15x8	0.25	20.0	15.0	8.0	The watch is a small item but requires protective packaging. Standard box size for watches is used, with minimal weight due to metal construction.
2510052027D16E	타임플래닛 CASIO F-91WG-9Q 카시오 시계 우레탄밴드	패션잡화>시계>패션시계>젤리/우레탄밴드시계	20x15x5	28x20x8	0.15	28.0	20.0	8.0	The watch is small but requires a slightly larger box for protection. The lightweight material and compact size keep the weight low.
2510102FD1D941	Microsoft Surface  Pro 5 마이크로소프트 서피스 키보드	디지털 > 태블릿 > 케이블/충전기/주변기기 > 	30x22x3	32x24x5	1.2	32.0	24.0	5.0	The Surface Pro keyboard is slim but requires a larger box for protection. The weight includes the keyboard and packaging.
2510043744AD46	바이탈플랜트 롤팬 NEW 오리지널 자동회전냄비 6종 택1	생활/건강>주방용품>조리기구>기타조리기구	30x25x15	35x30x20	1.5	35.0	30.0	20.0	The automatic rotating pot is a medium-sized kitchen appliance that requires additional space for padding. Estimated weight includes the pot and packaging materials.
251005A28F9929	권뺌 페이셜 트래커 풀킷	디지털/가전>게임기/타이틀>게임기주변기기>기타주변기기	40x30x20	40x30x20	1.5	40.0	30.0	20.0	Facial tracker kit includes multiple components that require protective packaging. The weight accounts for the electronic parts and materials.
251005257C51DF	밀워키 임팩 렌치 M12 FIW2F12 충전 임팩트 드릴 베어툴(벌크)	생활/건강>공구>전동공구>충전드릴	25x20x10	30x25x15	1.5	30.0	25.0	15.0	The impact wrench is a compact power tool, but it requires additional padding for protection during shipping. The weight accounts for the tool's dense materials and internal components.
251008DD9F9356	허리편한케어 V2 허리 마사지기	Home > 제품구매하기 > 전상품 > 	40x30x15	40x30x15	1.5	40.0	30.0	15.0	The waist massager is likely to be a medium-sized electronic device, requiring padding for protection. Estimated weight includes the device and packaging.
251010E7B8BAEB	The Scent of Page : 룸스프레이 80ML	HOME > 교보Only > 책향 > 방향제/스프레이 > 	25x10x10	25x10x10	0.35	25.0	10.0	10.0	Room spray in a glass bottle requires protective packaging. The box adds minimal size, and the weight includes the liquid and packaging.
2510065A7908BF	밀워키 4932471724 블랙 팩아웃 오픈형 툴박스 4932-4717-24	생활/건강>공구>수작업공구>공구함	45x40x30	45x40x30	2.5	45.0	40.0	30.0	The tool box is a sturdy plastic container designed for heavy-duty use. It requires a box size that accommodates its dimensions and provides protection, with a weight reflecting its durable material.
251009131470BD	경찰장비 호신용경보기	생활/건강>생활용품>보안용품>호신용품	15x8x5	20x12x8	0.25	20.0	12.0	8.0	The personal safety alarm device is compact, requiring a small box with some padding for protection. Estimated weight includes the device and minimal packaging.
251002204B4675	Buddies Power Bank Nyang (3 Colors)	홈 > ALL > POWER BANK > 	20x15x10	22x17x12	0.45	22.0	17.0	12.0	The plush power bank is likely around 15cm tall, requiring a slightly larger box for padding. The weight includes the power bank and packaging.
2510023E3E0613	갈치젓 갈치젓갈 통갈치젓 국내산 강경 젓갈 1kg	식품>수산물>젓갈/장류>기타젓갈	20x15x10	20x15x10	1.2	20.0	15.0	10.0	1kg of fish product typically requires a sturdy container for shipping. The weight includes packaging for protection.
25100645B59719	유산균 김희선 bni17 비엔나17 bmr17 모유 후기 효능 다이어트 중년 2개월분	식품>건강식품>영양제>프로바이오틱스	25x15x10	25x15x10	0.5	25.0	15.0	10.0	Probiotic supplement with two boxes of 60 capsules each. Requires a standard box size for protection, and the weight includes the product and packaging.
25100231EC23F8	밀워키 48-22-8420 팩아웃 롤링 서랍장 이동식공구함		45x40x40	45x40x40	5.5	45.0	40.0	40.0	The rolling tool chest is a large, sturdy item designed for heavy tools. It requires a box that accommodates its size and weight, which is typically heavier due to its durable materials.
251010C798C87F	키크론 K10 PRO SE 레트로 무선 기계식 키보드 핫스왑 미지원 저소음 바나나축	디지털/가전>주변기기>키보드>무선키보드	40x15x5	42x17x7	1.2	42.0	17.0	7.0	Mechanical keyboard with a compact design. Added padding for protection during shipping.
25092816018765	Swatch By The Bonfire Quartz Khaki	accessories	20x15x8	20x15x8	0.25	20.0	15.0	8.0	The watch is a small accessory that requires minimal padding. Standard box size for watches is used.
250924A88D4EEA	뉴 브런스윅3볼롤러백 매트 차콜그레이 볼링가방 (악세사리백 신발케이스 키링 포함)	스포츠/레저>볼링>볼링가방	45x35x30	45x35x30	6.5	45.0	35.0	30.0	Bowling bag designed for 3 balls, includes accessories and shoe case. Typically heavier due to the inclusion of bowling balls and additional items.
2510081C6A41A4	ASUS PRIME B650EM-A 대원씨티에스	디지털/가전>PC부품>메인보드>AMDCPU용	30x25x5	32x27x8	1.2	32.0	27.0	8.0	Motherboard is a flat electronic component, requiring minimal padding. Standard box size for protection.
2510091A8ABC1B	요거트젤 물방울 자석젤네일 크리스톤2알	화장품/미용>네일케어>매니큐어/젤네일	20x15x5	20x15x5	0.15	20.0	15.0	5.0	The product consists of two gel nail items, which are small and lightweight. A minimal box size is used for protection.
251006615BAD09	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	45x35x30	45x35x30	7.0	45.0	35.0	30.0	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
251007FF5D509C	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	45x35x30	45x35x30	7.0	45.0	35.0	30.0	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
251007FCB9CB60	2024 뉴 햄머 2볼 롤러백 볼링가방	스포츠/레저>볼링>볼링가방	45x30x40	45x30x40	3.5	45.0	30.0	40.0	Bowling bag designed to hold 2 balls, requiring a larger box for protection. Estimated weight includes the bag and potential contents.
251001AF313F67	치넬리 비고렐리	스포츠/레저 > 자전거 > 클래식/픽시 > 	120x25x25	125x30x30	2.5	125.0	30.0	30.0	Bicycle frame is large and requires protective packaging. Estimated weight includes the frame and additional padding.
251006A4AB3308	카시오 MRW-200HC-2B 손목시계 스포츠패션 남자여자 방수 학생 전자시계	브랜드 쥬얼리/시계 > 시계 > 디지털/스포츠시계	20x20x10	28x28x12	0.25	28.0	28.0	12.0	Digital sports watch with a compact size. Requires additional padding for protection during shipping.
250926BFC6A8B8	갤럭시북프로 mx450 AMOLED 패널(편집 게이밍)	디지털 > PC/노트북 > 노트북/넷북 > 	36x25x3	40x30x8	2.2	40.0	30.0	8.0	Laptop is a medium-sized device with a slim profile. Added padding for protection during shipping.
2510091FDEBAC1	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	45x15x5	48x18x8	1.2	48.0	18.0	8.0	Gaming keyboard is larger than standard keyboards and requires extra padding. Estimated weight includes the keyboard and packaging.
2509277632BE6F	[공인구] 스톰 클리어 스톰 화이트 볼링공 6.35KG 비즈볼 하드볼 스페어 (시소백)	스포츠/레저>볼링>볼링공	25x25x25	30x30x30	7.0	30.0	30.0	30.0	Bowling ball weighs 6.35kg and requires additional padding and box space for protection. Standard bowling ball dimensions lead to a larger packed volume.
251008490E94D8	[29CM 단독 혜택] MINA S + LUMA S 렉슨 미니 무드 세트 루마S 미나S 테이블 인테리어 무선 카페조명	가구/인테리어 > 단독	30x25x25	30x25x25	1.2	30.0	25.0	25.0	The set includes two mini lamps, which require protective packaging. The estimated weight accounts for the materials used in the lamps, which are likely to be metal and plastic.
251002629DA231	[중고] [리퍼비쉬] LEOBOG Hi75 유선 알루미늄 기계식 키보드 우주비행사, 황축 V3	디지털/가전>주변기기>키보드>유선키보드	40x15x5	42x17x7	1.2	42.0	17.0	7.0	Mechanical keyboard is compact but requires protective packaging. Estimated weight includes the keyboard and packaging materials.
251003FD3724BD	일리네어 레코즈 - 11:11 (디럭스에디션) - 미개봉	음반/악기 > CD/DVD/LP > 	30x30x3	32x32x5	0.5	32.0	32.0	5.0	Deluxe edition CD typically comes in a rigid case, requiring a slightly larger box for protection. Weight includes the CD and packaging.
251005B4210405	LEXON 렉슨 MINA S 미나 무드등 조명 램프 - LH60	가구/인테리어 > 조명	30x30x35	35x35x40	1.5	35.0	35.0	40.0	The lamp has a unique shape and requires extra padding for protection during shipping. Estimated weight includes the lamp and packaging.
25100248C19AE1	필드오피스 M - 테이블 탑 39 x 19 - 블랙 / 15469	스포츠/레저 기구/용품/장비 캠핑용품	45x40x10	45x40x10	2.5	45.0	40.0	10.0	Tabletop dimensions suggest a larger box for protection. The material is likely sturdy, contributing to a heavier weight.
251007B702297E	삼성전자 무선 버티컬 마우스 SM-M1300Q 저소음 블루투스 멀티페어링 블랙	디지털/가전>주변기기>마우스>무선마우스	20x15x8	20x15x8	0.25	20.0	15.0	8.0	Wireless mouse is compact but requires a minimum box size for protection. Light weight due to plastic materials.
2510049AB6FB8B	클래파 미니 원룸 청소기 자취방 가벼운 저렴한 소형 핸드 차량용	디지털/가전>청소기>무선청소기>핸디스틱청소기	25x15x100	30x20x105	1.5	30.0	20.0	105.0	Compact handheld vacuum cleaner with a long handle. Requires a larger box for protection and padding.
251005E35BB634	밀워키 M12 FROS50-0 충전 원형샌더 12V 본체만 베어툴	공구/안전/산업용품>절삭공구>샌더기	30x20x15	35x25x20	1.5	35.0	25.0	20.0	The sander is a power tool that requires protective packaging. It has a moderate size and weight due to its motor and components.
2510017D6F17F2	삼성 김치냉장고 126L 김치통 6개 뚜껑형 김치냉장고 김치플러스 1도어	디지털/가전>주방가전>김치냉장고>뚜껑형	70x60x80	75x65x85	45.0	75.0	65.0	85.0	The product is a 126L kimchi refrigerator, which is large and heavy. Added dimensions for packaging to ensure protection during shipping.
25092961562723	[원가이하 반값딜/품절임박] 편안존 5단 접이식매트리스 소파베드 9cm S D	홈 > 모든가구 > 접이식매트리스 > 접이식매트리스 > 	90x70x10	90x70x15	5.5	90.0	70.0	15.0	The folding mattress is large and requires extra padding for protection. Estimated weight includes the mattress and packaging.
2510067D659306	LTP-V007D-1BDF	패션소품 > 시계 > 쿼츠 아날로그	20x15x8	20x15x8	0.25	20.0	15.0	8.0	The quartz analog watch is small but requires a minimum box size for protection. It's lightweight due to its metal and glass materials.
251001272C233C	밀워키 임팩 렌치 M12 FIW2F12 충전 임팩트 드릴 베어툴(벌크)	생활/건강>공구>전동공구>충전드릴	25x20x10	30x25x15	1.5	30.0	25.0	15.0	The impact wrench is a compact power tool, requiring additional space for padding. It has a moderate weight due to its metal components.
251005DD82864B	아일릿 응원봉	생활/건강>수집품>아이돌굿즈>응원봉	25x10x10	30x15x15	0.4	30.0	15.0	15.0	The cheering stick is around 25cm tall and requires additional padding for protection. It's made of plastic, which keeps it light but still needs a larger box for safe shipping.
25093078A2350E	마지셔우드 벨티드 호보	가방/지갑 > 여성가방 > 토트백 > 	35x25x15	40x30x20	0.8	40.0	30.0	20.0	Medium-sized hobo bag requires extra space for padding. Estimated weight includes the bag and packaging.
251010A27EC1E9	한일의료기 캠핑 침대용 싱글 전기요 전기장판 전기매트 프리볼트 110볼트 해외사용	디지털/가전>계절가전>전기요/담요/방석>전기요	200x150x10	210x160x15	2.5	210.0	160.0	15.0	Electric blanket for single bed is large and requires extra padding for protection. Estimated weight includes the blanket and packaging.
251007237AA716	크레모아 랜턴 타이탄 LED 캠핑랜턴 아웃도어 조명 충전식 실외등 실내등 작업등	로그인 > 마이페이지 > LnB CATALOGUE > REVIEW > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	The LED camping lantern is a medium-sized electronic device that requires padding for protection. The weight includes the device and its internal components.
250926B284450C	화이트셔츠 향수 EDT 50ml - 깨끗한 비누살결향기		10x10x15	12x12x18	0.25	12.0	12.0	18.0	50ml perfume bottle requires protective packaging. Fragile item needs extra padding, hence the larger box size.
25092545A86D50	스위스벡스 아우토반 휠 전용 코팅제 200ml	생활/건강>자동차용품>세차용품>휠세정/광택제	10x10x8	15x15x10	0.35	15.0	15.0	10.0	200ml wheel coating product in a small jar. Requires minimal padding, but needs a standard box size for protection.
250924C6CD2680	Pop Mart The Monsters I Found You Vinyl Face Doll	life	30x20x15	35x25x20	0.6	35.0	25.0	20.0	Vinyl face doll with plush material requires extra padding for protection. Estimated size and weight account for the doll's dimensions and packaging.
250929E8172B0F	2025햄머 3볼 토트백/슈즈백포함 가방 쓰리덩키 Hammer	스포츠/레저>볼링>볼링가방	45x35x30	45x35x30	7.0	45.0	35.0	30.0	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
25092656AE0F6A	사일런트 파인 퍼퓸 30ML	Home > All product > Perfume > Woody > 	12x8x8	20x15x10	0.25	20.0	15.0	10.0	30ml perfume bottle is small but requires protective packaging. Fragile glass material adds weight.
2509251708BC12	 코칸 오브제 디퓨저 180ml		25x10x10	25x10x10	0.5	25.0	10.0	10.0	The diffuser is likely a medium-sized item, requiring minimal padding. The weight accounts for the glass and liquid contents.
