order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250530BD963B2C	파워레인저 킹덤포스 DX 킹 코카서스 타이탄 (재고보유)	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Large robot toy with motors and accessories. Robot toys typically weigh 2-5kg, requiring a box that accommodates padding.
250528B8521F3B	에스파 콘서트 옷 핑크후디 후드 (포카제외)	스타굿즈 > 걸그룹 > 의류/패션잡화 > 	40x30x5	40x30x5	0.5	40.0	30.0	5.0	Hoodie is a clothing item that requires a standard box size for protection. It is lightweight but needs space to avoid compression.
2505283A26B6F7	[NEW/짱구콜라보] 컬러그램 립 크레파스 세트 2 SET	뷰티 > 메이크업 > 립메이크업 > 립스틱	25x15x10	25x15x10	0.5	25.0	15.0	10.0	Lip crayon set with multiple items requires a compact box. The weight includes the products and packaging materials.
2505240504900E	나이브 레이 레벨하트 엠파시 공방 포카	스타굿즈 > 걸그룹 > 팬시/포토카드 > 	20x15x1	20x15x5	0.15	20.0	15.0	5.0	The product is a photocard, which is typically thin but requires a padded envelope or small box for protection. The weight accounts for the card and minimal packaging.
2505301B01848F	(무배)세븐틴 thunder 썬더 공방포카 양도	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x2	20x15x5	0.15	20.0	15.0	5.0	The product is a photocard, which is typically thin but requires a padded envelope or small box for protection. The estimated weight accounts for the card and minimal packaging.
250528E722726E	쉐프윈 304STS 올인원 스마트쿠커 스텐 밀크팬 밀크팟 작은냄비 우유냄비 18cm	생활/건강>주방용품>냄비/솥>편수냄비	25x20x15	30x25x20	1.2	30.0	25.0	20.0	The 18cm milk pot requires a larger box for protection during shipping. The stainless steel material adds weight, making it heavier than typical lightweight kitchen items.
2505298D493694	아베나키 어썸 IGT테이블 컴팩트수납 접이식 높이조절 대형 캠핑테이블	스포츠/레저>캠핑>캠핑가구>캠핑테이블	120x60x10	125x65x15	8.5	125.0	65.0	15.0	Large camping table with adjustable height and compact storage. Requires a larger box for protection and padding, and the weight is significant due to the materials used.
25052642D34E7A	아디다스 떠그클럽 블랙 트랙탑 xl 미개봉 새상품	남성의류 > 셋업/세트 > 트레이닝/스웨트 셋업 > 	40x30x5	40x30x5	0.6	40.0	30.0	5.0	Track top is a clothing item that requires a standard box size for protection. It is lightweight but needs space to avoid compression.
2505285BCA7043	메온셀 아크테릭스 SS24에어리어스 18 백팩	가방/잡화 > 백팩/캐쥬얼가방 > 백팩	45x30x15	45x30x15	1.2	45.0	30.0	15.0	The backpack is medium-sized and requires some padding for protection. Lightweight materials contribute to a moderate weight.
250529ABA75A57	BONFLAG 본플래그 에어쇼파 에어소파 빈백 블랙 캠핑 야외용품	스포츠/레저>캠핑>캠핑가구>캠핑의자	120x80x60	125x85x65	2.5	125.0	85.0	65.0	Air sofa is large and requires extra padding for protection. Lightweight material but needs a larger box for shipping.
250529A84FCB02	스타벅스 원두 커피 카페 베로나 원두 1.13kg 대용량 코스트코 홀빈 커피 다크로스팅	식품>음료>커피>원두/생두	30x20x10	30x20x10	1.3	30.0	20.0	10.0	1.13kg of coffee beans requires a sturdy box for protection. The weight includes packaging, which adds a bit more.
2505298B32F5CB	EC7025HH12BP (70mm/25T/2Ball/PWM)	Home > 2 BALL FAN > 	10x10x5	18x18x10	0.25	18.0	18.0	10.0	The 70mm fan is compact but requires additional padding for protection during shipping. The estimated weight includes the fan and minimal packaging.
250530CBF1E183	아디다스 클로버 스트링 미니 포켓 백팩 (black)	가방/지갑 > 여성가방 > 백팩 > 	30x25x15	32x27x18	0.8	32.0	27.0	18.0	Mini backpack with a compact design. Added padding for protection during shipping, and weight includes the bag's material.
2505318496358A	컬러그램 긱 누드 컬러 커버 틴트 5g	화장품/미용>색조메이크업>립틴트	15x5x5	20x10x10	0.15	20.0	10.0	10.0	Lip tint is small but requires protective packaging. Standard box size for cosmetics ensures safety during shipping.
250529721736CF	[팝마트] 디즈니 미키 패밀리 언제나 함께 시리즈 인형 키링	생활/건강>수집품>모형/프라모델/피규어>피규어	20x15x10	20x15x10	0.25	20.0	15.0	10.0	The keyring figures are small plush toys, requiring a box slightly larger than the product size for protection. They are light despite their size.
250526D124B4D1	카미온 뮬 - 블랙 / A2217CVSE	신발 > 구두 > 블로퍼	30x25x10	35x30x15	1.2	35.0	30.0	15.0	The shoe is a mule style, which typically requires a larger box for protection. The weight accounts for the leather material and packaging.
250530CF6C4A7A	셀바이셀 아줄렌 수딩 토너 1000ml / 약산성 촉촉한스킨 피부과토너	화장품/미용>스킨케어>스킨/토너	25x10x10	30x15x15	1.2	30.0	15.0	15.0	The toner bottle is 1000ml, requiring a larger box for protection. The weight includes the liquid and packaging.
250527C7B333B0	Bunny blouse, white		30x25x5	30x25x10	0.25	30.0	25.0	10.0	Blouse is a lightweight clothing item that requires a standard box size for protection. The added packaging accounts for the fabric's delicate nature.
250522B784A281	darkFlash DQX80 ARGB BTF (화이트)	PC부품>PC케이스>미들케이스	45x20x45	50x25x50	5.5	50.0	25.0	50.0	Mid-tower PC case with glass panels and fans. Requires extra padding for protection, and weight includes the case structure and materials.
2505244146A327	(미개봉) 니케 디저트39 신데렐라 무드등 동D 포토카드	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 > 	25x20x10	25x20x10	0.5	25.0	20.0	10.0	The product includes a photo card and a mood lamp, which requires protective packaging. The estimated weight accounts for the materials and packaging.
25052704939BE3	Echo 에코 스페셜 포카 석진 진 방탄 BTS	스타굿즈 > 솔로(남) > 팬시/포토카드 > 	20x15x1	20x15x5	0.15	20.0	15.0	5.0	The product consists of photo cards, which are typically light but require protective packaging. The box size accounts for padding.
2505273431A4CD	삼양 삼양라면 오리지널 깔끔한 감칠맛 120g 40개 한박스 도매 box 40입 40봉	식품>라면/면류>라면>봉지라면	40x30x25	40x30x25	4.8	40.0	30.0	25.0	Bulk box containing 40 packets of ramen, typically weighing around 120g each. Total weight and box size account for packaging and bulk quantity.
25052611C43D5F	DAY6 데이식스 포에버영 피날레 앙콘 입장포카 입장기프트 3일차 첫막	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	25x20x5	25x20x5	0.25	25.0	20.0	5.0	The set includes multiple items like a poster and photocard, requiring a padded envelope or small box for protection. The total weight is light due to the materials used.
2505278830EDB5	정품 산리오 폼폼푸린 후드 인형 키링 판매	패션 액세서리 > 키링/키케이스 > 	15x10x8	18x12x10	0.15	18.0	12.0	10.0	The keyring plush is small, around 5-10cm in size, requiring minimal padding. Light due to plush material.
2505242E7051E1	미개봉&2set&무료배송//세븐틴 잠수교 한정 포카 양도	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	Set of photocards typically requires a padded envelope or small box for protection. The weight accounts for the cards and minimal packaging.
250527179B6BB1	2000 archives 풋볼티 네이비	여성의류 > 상의 > 반팔 티셔츠 > 	40x30x5	40x30x5	0.25	40.0	30.0	5.0	The football t-shirt is a lightweight fabric item, requiring a standard box size for clothing. It is light but needs space to avoid compression.
2505231BFB22E7	냥고니 지드래곤 지디 인형 빅뱅 비공굿	스타굿즈 > 보이그룹 > 인형/피규어 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	The plush doll is likely around 15-20cm tall and requires a box that accommodates its shape and padding. It's light due to its plush material.
250529C04B62C4	이착헌 이세계착각헌터 정하성 멍하성 헌터증 아크릴스탠드 일괄 판매	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 > 	30x25x15	30x25x15	0.6	30.0	25.0	15.0	The set includes a plush doll, acrylic stand, and cards, requiring a box that accommodates all items with padding. The plush adds weight, while the other items are light.
250526D730770E	마지막 가격 투티에 로케백 브라운 스몰 크로커	가방/지갑 > 여성가방 > 토트백 > 	30x20x15	32x22x17	1.2	32.0	22.0	17.0	Small tote bag with structured design requires additional padding for protection. Estimated weight includes the bag and packaging.
2505280A00926C	세븐틴 정한 스탬프 포카 양도 잠수교 썬더 공방	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x1	22x16x5	0.15	22.0	16.0	5.0	The product is a photocard, which is typically thin but requires protective packaging. The box size accounts for padding.
250523B8851CD1	DAY6 Denimalz Plush Don 2024 Ver.	accessories	15x10x5	18x15x8	0.15	18.0	15.0	8.0	Plush keychain figure is small and light. Minimal box size needed for protection.
250524367746B5	결제창	스타굿즈 > 보이그룹 > 포스터/화보 > 	30x20x2	32x22x5	0.25	32.0	22.0	5.0	Poster typically requires a larger box for protection against bending. Light weight due to paper material.
2505291CCAAF39	식님 용만 포카홀더북	스타굿즈 > 방송/예능/캐릭터 > 응원도구 > 	20x15x3	22x17x5	0.25	22.0	17.0	5.0	The photocard holder book is relatively thin and compact, requiring minimal padding. Estimated weight includes the lightweight material.
250531EFB3B2B8	[예약 판매 특전 증정] 진 - Echo [3종 SET]	PRE-ORDER > 	25x20x5	25x20x5	0.5	25.0	20.0	5.0	Set of three photo albums, requiring protective packaging. Each album is likely around 1-2cm thick, hence the compact box size.
2505242FCE2B17	바디오일 473mlx2	생필품 > 바디케어 > 미스트·오일 > 바디오일 > 	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Two 473ml bottles of body oil require a box that accommodates both bottles with padding. The weight includes the bottles and packaging.
250518FA9C005B	가격내림) 유니스 swicy 미공포 앨범 포카 판매 메이크스타	스타굿즈 > 걸그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	Set of photo cards requires protective packaging. Despite being small, they need a minimum box size for safe shipping.
250529D2914849	사운드웨이브 시온.유우시 .사쿠야	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The product consists of multiple photo cards, which are typically shipped in padded envelopes or small boxes. The total weight is slightly heavier due to the number of cards.
250525CEA91643	Eenk XICKY Waistband layered pants -Grey		40x30x5	40x30x5	0.6	40.0	30.0	5.0	Layered pants require a standard box size for clothing. They are light but need space to avoid compression.
2505238139069A	니벨 아레나 신데렐라 tcg 매트	키덜트 > 기타(키덜트) > 	60x35x1	62x37x3	0.5	62.0	37.0	3.0	The playmat is large and flat, requiring a box slightly larger than the product dimensions for protection. The weight accounts for the material density of the mat.
25053066851190	니치 퍼퓸 오마주 섬유향수 100ml 탈취제 룸스프레이 패브릭 퍼퓸 상탈 히노끼	향수	25x10x10	25x10x10	0.35	25.0	10.0	10.0	100ml fabric perfume in a glass bottle requires a box that accommodates the bottle and padding. The weight includes the glass material.
2505268E164D9D	베이블레이드x 위저드골드	유아동/출산 > 교구/완구/인형 > 캐릭터완구/로봇 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	The Beyblade toy is small and lightweight, requiring minimal padding. The packaging is compact, fitting within standard box dimensions.
250527D4A48DF0	MG 센고쿠 아스트레이 건담 전국 아스트레이 건담 반다이 185184 /5066136당일출고	생활/건강>수집품>모형/프라모델/피규어>프라모델	35x25x10	40x30x15	1.2	40.0	30.0	15.0	Model kit typically has a box size larger than the product for protection. Estimated weight includes the model parts and packaging.
2505299A37C137	[팝마트] THE MONSTERS 체크메이트 시리즈 인형	생활/건강>수집품>모형/프라모델/피규어>피규어	30x25x20	35x30x25	0.8	35.0	30.0	25.0	The figure is a plush toy that requires extra padding for protection. It is larger than typical plush toys, hence the increased box size.
250526531D1DFA	세븐틴 10주년 포카 미개봉	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	The product is a photocard set, which is typically light and requires minimal padding. The dimensions reflect a standard size for such items.
250528772F3D93	이세이미야케 맨 프린팅 셔츠 3	남성의류 > 상의 > 셔츠 > 	40x30x5	40x30x5	0.25	40.0	30.0	5.0	Shirt requires standard box size for clothing. Light fabric but needs protection during shipping.
250524CD5BDC65	나혼렙 나혼자만레벨업 초판 한정판 시사회 포스터 agf 카드 앨범	도서/티켓/문구 > 도서 > 만화 > 	30x22x2	32x24x4	0.5	32.0	24.0	4.0	The product is a limited edition poster album, which is typically flat but requires some padding for protection. The dimensions account for the album size and additional packaging.
250528D99B29A5	육군 구형 사제 특전사령부 보병 소령 민무늬 전투복 상의 (M)	남성의류 > 테마/이벤트 > 기타 테마/이벤트 > 	40x30x5	40x30x10	0.5	40.0	30.0	10.0	The shirt is a medium-sized military uniform, which requires a standard box size for clothing. The weight accounts for the fabric and packaging.
250529899A3C4D	[에뛰드] 플레이 컬러 아이즈 #레트로스트릿 0.8gX9컬러	화장품/미용>색조메이크업>아이섀도	20x20x2	25x25x5	0.25	25.0	25.0	5.0	The eyeshadow palette contains 9 colors and is likely to be compact but requires protective packaging. The box size is increased for padding.
2505266C82F8D0	달콤폭신 35g x 10개(통) 초코 꼬치 마시멜로 마시멜로우 초콜릿 마쉬멜로 머쉬멜로우 [원산지:국산(경기도 화성시)]		30x20x15	30x20x15	1.2	30.0	20.0	15.0	Bulk package of 10 marshmallow sticks, requiring protective packaging. Each stick is light, but the total weight adds up.
250525AC4A552E	[미개봉] 40cm 앙스타인형 카제하야 타츠미 앙스타 누이 타츠미 파샤	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 > 	45x30x20	45x30x20	0.6	45.0	30.0	20.0	The 40cm plush doll requires a larger box to avoid compression, and plush toys are typically light despite their size.
2505268B5E9857	[ 3종 증정품 ] 2024 롤링 썬더 플러스 3볼 인라인 3볼도트롤러백	스포츠/레저>볼링>볼링가방	45x35x30	45x35x30	7.0	45.0	35.0	30.0	Bowling bag designed to hold 3 bowling balls. Each ball typically weighs around 3kg, plus the bag itself adds weight.
250528E62DE2DF	이터널리턴 키링 비공굿	예술/희귀/수집품 > 희귀/수집품 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Keyrings are small but typically shipped in padded envelopes or small boxes for protection. The combined weight of the keyrings is light, but the packaging adds a bit of weight.
250530366A22FF	샤세이버 판매	스타굿즈 > 보이그룹 > 응원도구 > 	30x10x10	32x12x12	0.5	32.0	12.0	12.0	Lightstick is approximately 30cm long and requires padding for protection. Estimated weight includes the lightstick and packaging.
250524467EC378	오리온 눈을감자 칠리치즈 프라이즈맛 96g	과자/간식>스낵/시리얼>과자쿠키/비스킷/크래커>쿠키과자	25x15x5	25x15x5	0.15	25.0	15.0	5.0	Snack packaging is typically lightweight but requires a standard box size for protection. The product is 96g, so the total weight includes minimal packaging.
2505200A25F904	(미개봉) 데이식스 FOREVER YOUNG 콘서트 입장 굿즈	스타굿즈 > 솔로(남) > 팬시/포토카드 > 	25x20x5	25x20x5	0.3	25.0	20.0	5.0	Concert merchandise likely includes multiple items like photo cards or small accessories. Padded packaging is needed for protection.
251001272C233C	밀워키 임팩 렌치 M12 FIW2F12 충전 임팩트 드릴 베어툴(벌크)	생활/건강>공구>전동공구>충전드릴	25x20x10	30x25x15	1.5	30.0	25.0	15.0	The impact wrench is a compact power tool, requiring additional space for padding. It has a significant weight due to its motor and metal components.
250526488F8EE5	메탈카드봇S 블래스트레인 블레스트레인 변신 합체 로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.0	40.0	30.0	25.0	Transforming robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
250512C75C5EB3	에버랜드산리오 인형/키링 한교동 헬로키티 쿠로미 포차코 마이멜로디	패션 액세서리 > 키링/키케이스 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Keychain plush figures are typically small but require protective packaging. Estimated weight includes light materials.
2505245137A408	디노 슬로건양도	스타굿즈 > 보이그룹 > 응원도구 > 	30x15x1	32x17x3	0.15	32.0	17.0	3.0	The product is a banner or towel, which is relatively flat but requires some padding for protection. The lightweight fabric adds minimal weight.
25052319C02F46	엔위시 리쿠 여름나기부적 + 미개봉 포토북 set 일괄 양도 전시회	스타굿즈 > 보이그룹 > 포스터/화보 > 	30x22x3	32x24x5	0.5	32.0	24.0	5.0	The set includes a photo book and a summer talisman, which are likely flat but require protective packaging. The weight accounts for the materials used in the photo book.
250526F6A7C161	구운김밥김 김밥용김 100매	식품>수산물>김/해초>김	25x20x5	25x20x5	0.5	25.0	20.0	5.0	Bulk pack of 100 sheets of seaweed for kimbap. The packaging needs to be sturdy to protect the sheets, resulting in a compact but slightly larger box.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 > 	30x20x15	30x20x15	1.2	30.0	20.0	15.0	Figures of Goku and Vegeta are typically around 15-20cm tall and require protective packaging. The weight accounts for the figures and their packaging.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 > 	20x15x15	20x15x15	0.25	20.0	15.0	15.0	10cm plush doll requires a box slightly larger than the product to avoid compression. Plush toys are typically light, but need protective packaging.
2505302371E5AE	FC 바르셀로나 2024/25 스타디움 어웨이		30x25x5	30x25x5	0.25	30.0	25.0	5.0	The jersey is a clothing item that requires a standard box size. It is lightweight, typically around 0.2-0.3kg.
2505282056B78B	[대원미디어] 러시듀얼 플레이매트 몽중의 실빅스	출산/육아>완구/인형>캐릭터카드/딱지	60x40x1	62x42x3	0.5	62.0	42.0	3.0	The playmat is likely large and thin, requiring a box slightly larger than the product for protection. The weight accounts for the material density.
250524333152E2	SEVENTEEN 세븐틴 잠수교 스탬프 투어 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	25x20x5	25x20x5	0.35	25.0	20.0	5.0	The product consists of multiple photo cards, which require a padded box for protection. The weight accounts for the cards and packaging.
25041637D87A9C	(재오픈, 배송추후안내) [이디야x데못죽] 아크릴 세트	생활/건강>수집품>모형/프라모델/피규어>피규어	30x20x5	30x20x5	0.4	30.0	20.0	5.0	Acrylic set likely includes multiple figures and a display base. Requires minimal padding, but the box needs to accommodate the flat acrylic pieces.
25052606B255A2	아디다스 남성 알파스킨 테크 롱 슬리브 클라이마칠 긴팔 티셔츠 매장판 - CF7187	스포츠 의류>반팔/민소매티셔츠>남성 반팔	30x25x5	30x25x5	0.25	30.0	25.0	5.0	Long sleeve athletic shirt requires a standard box size for clothing. Lightweight fabric keeps the weight low.
250422411EBCC6	메탈카드봇S 블래스트레인 장난감 완구 변신 특급열차 변신 로봇 남자아이 어린이날 선물	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
250527FFC82556	최강공룡 미니특공대 장난감 마그킬로 프로즌타이거 썬더티라 버닝케라 로봇 선물	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Robot toys typically require significant padding and are heavier due to motors and components. Estimated weight reflects the combined weight of multiple figures.
250529EC7F9A30	역대 체감가 134만  드리미 X50 Master 올인원 로봇청소기+11만원 상당 풀 패키지 증정	생활/미용가전 > 청소기 > 로봇청소기	40x40x12	45x45x15	4.5	45.0	45.0	15.0	Robot vacuum cleaner with additional accessories. Requires a larger box for padding and protection, and weighs more due to internal components.
250526338961D9	90s miumiu 미우미우 숄더백 가방	가방/지갑 > 여성가방 > 숄더백 > 	30x20x10	35x25x15	0.6	35.0	25.0	15.0	Shoulder bag is medium-sized and requires additional padding for protection. The weight accounts for the bag's material and structure.
250526346FB62C	아워 레가시(OUR LEGACY) 카미온 부츠 - 블랙 / COCBB - 사이즈 & 후기 | 무신사		30x25x20	32x27x23	1.5	32.0	27.0	23.0	Boots require a box larger than their size for protection and padding. Estimated weight includes the density of the material.
250529267BF4DF	네오플램 퍼펙트씰M 유리 밀폐용기 진공 반찬통 냉동밥보관 냉장고 정리 용기 직사각	주방용품>식기/홈세트>식기 기타	40x30x20	42x32x22	2.5	42.0	32.0	22.0	Set of glass containers requires a larger box for padding and protection. Glass is dense, contributing to the overall weight.
25052606FD2931	노스페이스 [택가 169,000원] 기어 로프트 가디건 NJ3LQ06 1461454	스포츠/레저>등산>등산의류>재킷	40x30x5	40x30x10	0.6	40.0	30.0	10.0	Lightweight jacket requires a standard box size for protection. Clothing items are typically light but need adequate packaging.
250524B41DB956	동서식품 맥심 모카골드 마일드 100T	식품>음료>커피>커피믹스/인스턴트커피	25x15x10	25x15x10	1.2	25.0	15.0	10.0	Instant coffee box containing 100 packets. The box is compact but requires protective packaging, and the total weight includes the density of the coffee packets.
25041553B832D0	(재오픈, 배송추후안내) [이디야x데못죽] 아크릴 세트	생활/건강>수집품>모형/프라모델/피규어>피규어	30x20x5	30x20x5	0.4	30.0	20.0	5.0	Acrylic set likely includes multiple thin figures, requiring minimal padding. Light weight due to acrylic material.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	The 10cm plush doll requires extra space for padding and protection. Light weight due to plush material.
2505263D17D493	세븐틴 아타카 attaca 공방 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The set contains multiple photo cards, which require protective packaging. Despite their small size, they are typically shipped in padded envelopes or small boxes.
2505220649A0CC	올아워즈 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The product consists of multiple photo cards, which require padded packaging for protection. The total weight is slightly higher due to the number of cards.
2505267CF8ED83	허니 한입 꽈배기 520gx2개 (약 160개입) 낱개포장 미니 꿀꽈배기 사무실간식	식품>과자/베이커리>스낵>일반스낵	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Two packs of snacks, each containing about 80 pieces. Bulk snacks typically weigh 2-6kg, so estimated weight includes packaging.
25052559D93D14	영화 마약왕 - 스페셜 패키지 (극장 특전) 송강호 조정석 배두나	예술/희귀/수집품 > 예술작품 > 	30x20x5	30x20x5	0.6	30.0	20.0	5.0	Special package likely contains multiple items or collectibles, requiring a box larger than the product itself. The weight accounts for the materials and potential contents.
25052871E7A056	투어스 신유 라스트벨 특전포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Photocard is small but requires protective packaging. Standard box size for cards is used.
25052834FF0653	미니특공대 렉스카이저 버닝케라 썬더티라 마그킬로 프로즌타이거 5종 세트	출산/육아>완구/인형>작동완구>로봇	50x40x30	50x40x30	4.5	50.0	40.0	30.0	Set of 5 robot toys, each with motors and components. Requires significant padding and larger box due to multiple figures.
250528F91B9120	허그유어스킨 HUG YOUR SKIN 코리락쿠마 도트 볼캡 (차콜)	패션잡화>모자>스냅백>일반캡	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The cap is a standard size and requires minimal padding. Lightweight fabric material keeps the weight low.
250528914A468D	차이킴 볼륨퍼프적삼저고리 체크블랙	여성의류 > 테마/이벤트 > 한복 > 	40x30x10	40x30x10	0.5	40.0	30.0	10.0	The clothing item is a cropped top with voluminous sleeves, requiring a standard box size for protection. It is lightweight but needs adequate space to avoid compression.
250529EE028402	상수리 나무 아래 2부 미개봉 판매합니다	도서/티켓/문구 > 도서 > 시/소설 > 	25x20x10	27x22x12	1.2	27.0	22.0	12.0	Set of two books requires a box larger than the product size for protection. Books typically weigh more than they appear due to their density.
25053087D02E30	[Christian Dior] 크리스챤 디올 롱 슬리브	여성의류 > 상의 > 긴팔 티셔츠 > 	30x25x5	30x25x5	0.25	30.0	25.0	5.0	Long sleeve shirt requires standard box size for clothing. Light fabric but needs protection during shipping.
250524E19D1B48	투니크 어느날 공주가 되어버렸다 어공주 헤이포카 인화사진 3종 1세트	스타굿즈 > 방송/예능/캐릭터 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	Set of 3 photo cards requires protective packaging. Despite being small, they need a minimum box size for safe shipping.
250508A086ABD2	[예약판매] 빅토리 DVD	생활/건강>DVD>영화>국내영화	25x20x3	25x20x10	0.5	25.0	20.0	10.0	DVD case is rigid and requires protective boxing. Standard box size for DVDs includes extra padding.
2505268E808356	[20만장판매] [B-BASIC] 스탠다드 유넥 반팔티 (2SIZE)	여성 패션의류	30x20x2	30x20x5	0.25	30.0	20.0	5.0	Standard t-shirt requires minimal packaging but needs some space to avoid compression. Light fabric contributes to a lower weight.
25052722EC3936	쇼미플러스 강아지 눈 영양제 눈물 자국	생활/건강>반려동물>강아지 건강/관리용품>영양제	15x10x5	18x12x8	0.15	18.0	12.0	8.0	The product is a small eye supplement bottle, requiring minimal packaging. Light weight due to liquid content.
250522B5F3339C	보닉스 블렌드 클리너 왁스 500ml 페인트 클렌저 글레이즈 올인원 광택제 페클	생활/건강>자동차용품>세차용품>도장용광택/코팅제	25x10x10	30x15x15	0.75	30.0	15.0	15.0	500ml cleaner wax bottle is relatively tall and requires additional space for padding. The weight includes the product and packaging.
250527870FD158	인공눈가루/눈꽃슬라임/완성형스노우파우더/가짜눈가루	꽃/이벤트용품 > 크리스마스용품 > 크리스마스장식품	30x20x10	30x20x10	0.5	30.0	20.0	10.0	3L of artificial snow powder requires a standard box size for safe shipping. The lightweight material adds minimal weight.
250520D5A9BB39	숄더백(나일론)		40x30x10	40x30x10	0.5	40.0	30.0	10.0	Shoulder bag made of nylon is lightweight but requires a standard box size for shipping. Estimated weight includes the bag and minimal packaging.
25052037C0E4E4	[미연x포토카드 A set 증정] 병풀 추출물 토너 300ml	뷰티 > 스킨케어 > 스킨/토너/패드	20x10x10	22x12x12	0.45	22.0	12.0	12.0	The toner bottle is 300ml, requiring a box slightly larger than the product for padding. The additional weight accounts for the bottle and packaging materials.
2505266AAB47AC	용돈 부채 돈 반전 현금 상자 생일 환갑 선물 엄마 아빠 할머니 남편 아내 1번 10개	생활/건강>문구/사무용품>이벤트/파티용품>데코용품	30x20x5	30x20x5	0.5	30.0	20.0	5.0	The product includes a decorative cash box and fan with cash replicas. The box requires minimal padding, and the overall weight is light due to paper materials.
2505258CDA1E16	마프라 라보코스메티카 컴팩트 멀티백 소형 툴백	생활/건강>자동차용품>수납용품>트렁크정리함	30x25x15	32x27x18	0.8	32.0	27.0	18.0	Compact tool bag with a structured design requires a slightly larger box for padding. Estimated weight includes the bag's material and packaging.
250526AA92E714	아크릴 회전판 얀홀더 원형 콘사 받침대 홀더 실걸이 뜨개실 원판 얀스피너 진열대 TR10	가구/인테리어>DIY자재/용품>가구부속품>기타가구부속품	25x25x5	25x25x5	0.3	25.0	25.0	5.0	The acrylic holder is likely around 20cm in diameter and 2-3cm in height. Minimal padding needed, but a standard box size is used for protection.
250527FDC90CB4	밀워키 MLSQ170 삼각각도자 삼각자 180mm 연귀자 래프터스퀘어 압축알루미늄재질	공구>측정용공구>다기능/측정공구 기타	20x15x2	28x20x5	0.25	28.0	20.0	5.0	The triangular ruler is 180mm in size and made of aluminum, requiring a larger box for padding. The weight includes the product and minimal packaging.
250514319C61F8	[5/28출발] 카구라바치 5만화(더블특전판) 초판 일러스트 시네마 티켓+일러스트 PP 스탠드+단독 미니포스터 별도	도서>만화>액션/무협만화	30x22x3	32x24x5	0.6	32.0	24.0	5.0	The product includes a manga book and additional items like a mini poster and stand, requiring a slightly larger box for protection. Estimated weight accounts for the book and packaging.
250526BD349451	산리오 쿠로미 도킹형 보조배터리 5000mAh 초경량 C타입 충전 8핀 일체형	디지털/가전>휴대폰액세서리>휴대폰배터리>보조배터리	15x8x5	20x12x8	0.25	20.0	12.0	8.0	The power bank is compact and lightweight, requiring a slightly larger box for padding. Estimated weight includes the device and minimal packaging.
2505252DD3AE0C	매거진 집업 후디 아이보리	남성의류 > 아우터	40x30x10	40x30x10	0.8	40.0	30.0	10.0	Hoodie is a medium-sized clothing item that requires a standard box size for protection. It is heavier than it looks due to the fabric density.
