order_id	title_origin	category	new_volume	new_packed_volume	new_weight_kg	new_width_cm	new_depth_cm	new_height_cm	new_reason
250518FA9C005B	가격내림) 유니스 swicy 미공포 앨범 포카 판매 메이크스타	스타굿즈 > 걸그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	Set of photo cards requires minimal padding and protective packaging. Each card is lightweight, making the total weight low.
250529D2914849	사운드웨이브 시온.유우시 .사쿠야	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x5	20x15x5	0.25	20.0	15.0	5.0	Set of photo cards, typically shipped in padded envelopes or small boxes. The total weight is light due to the card material.
250525CEA91643	Eenk XICKY Waistband layered pants -Grey		40x30x5	40x30x5	0.6	40.0	30.0	5.0	Layered pants require a standard box size for clothing. They are light but need space to avoid compression.
2505238139069A	니벨 아레나 신데렐라 tcg 매트	키덜트 > 기타(키덜트) > 	60x35x1	62x37x3	0.5	62.0	37.0	3.0	The playmat is large and flat, requiring a box slightly larger than its dimensions for protection. The weight accounts for the material density of the mat.
25053066851190	니치 퍼퓸 오마주 섬유향수 100ml 탈취제 룸스프레이 패브릭 퍼퓸 상탈 히노끼	향수	20x10x10	22x12x12	0.35	22.0	12.0	12.0	100ml fabric perfume bottle is compact but requires protective packaging. The weight includes the bottle and packaging materials.
2505268E164D9D	베이블레이드x 위저드골드	유아동/출산 > 교구/완구/인형 > 캐릭터완구/로봇 > 	20x15x5	20x15x5	0.25	20.0	15.0	5.0	The Beyblade toy is small and lightweight, requiring minimal padding. The packaging is compact, suitable for a small box.
250527D4A48DF0	MG 센고쿠 아스트레이 건담 전국 아스트레이 건담 반다이 185184 /5066136당일출고	생활/건강>수집품>모형/프라모델/피규어>프라모델	35x25x10	40x30x15	1.2	40.0	30.0	15.0	Model kit typically has a box size larger than the product itself for protective packaging. Estimated weight includes the model parts and packaging materials.
2505299A37C137	[팝마트] THE MONSTERS 체크메이트 시리즈 인형	생활/건강>수집품>모형/프라모델/피규어>피규어	30x25x20	35x30x25	0.8	35.0	30.0	25.0	The figure is a plush toy with a crown and cape, requiring extra padding for protection. Estimated weight accounts for the plush material and packaging.
250526531D1DFA	세븐틴 10주년 포카 미개봉	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x2	20x15x5	0.15	20.0	15.0	5.0	The product is a photocard set, which is typically light and flat. Padded packaging is added for protection.
250528772F3D93	이세이미야케 맨 프린팅 셔츠 3	남성의류 > 상의 > 셔츠 > 	40x30x5	40x30x5	0.25	40.0	30.0	5.0	Shirt requires standard box size for clothing. Light fabric but needs protection during shipping.
250524CD5BDC65	나혼렙 나혼자만레벨업 초판 한정판 시사회 포스터 agf 카드 앨범	도서/티켓/문구 > 도서 > 만화 > 	30x22x2	32x24x4	0.5	32.0	24.0	4.0	The product is a limited edition poster album, which is relatively flat but requires some padding for protection. The estimated weight accounts for the album and packaging.
250528D99B29A5	육군 구형 사제 특전사령부 보병 소령 민무늬 전투복 상의 (M)	남성의류 > 테마/이벤트 > 기타 테마/이벤트 > 	40x30x5	40x30x5	0.4	40.0	30.0	5.0	The shirt is a medium-sized military uniform, requiring a standard box size for clothing. It is lightweight but needs some space for packaging.
250529899A3C4D	[에뛰드] 플레이 컬러 아이즈 #레트로스트릿 0.8gX9컬러	화장품/미용>색조메이크업>아이섀도	20x20x2	22x22x5	0.25	22.0	22.0	5.0	The eyeshadow palette contains 9 colors and is compact but requires protective packaging. Light weight due to the plastic material.
2505266C82F8D0	달콤폭신 35g x 10개(통) 초코 꼬치 마시멜로 마시멜로우 초콜릿 마쉬멜로 머쉬멜로우 [원산지:국산(경기도 화성시)]		30x20x15	30x20x15	1.2	30.0	20.0	15.0	Bulk package of 10 marshmallow sticks, requiring protective packaging. Each stick is light, but the total weight adds up.
250525AC4A552E	[미개봉] 40cm 앙스타인형 카제하야 타츠미 앙스타 누이 타츠미 파샤	스타굿즈 > 방송/예능/캐릭터 > 인형/피규어 > 	45x30x25	45x30x25	0.8	45.0	30.0	25.0	40cm plush doll requires a larger box for protection and padding. Plush toys are light but need adequate space to avoid compression.
2505268B5E9857	[ 3종 증정품 ] 2024 롤링 썬더 플러스 3볼 인라인 3볼도트롤러백	스포츠/레저>볼링>볼링가방	45x30x40	45x30x40	6.5	45.0	30.0	40.0	Bowling bag designed to hold 3 balls, which adds significant weight. Each ball typically weighs around 3kg, plus the bag itself.
250528E62DE2DF	이터널리턴 키링 비공굿	예술/희귀/수집품 > 희귀/수집품 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Keyrings are small but typically shipped in padded envelopes or small boxes. The total weight includes the keyrings and minimal packaging.
250530366A22FF	샤세이버 판매	스타굿즈 > 보이그룹 > 응원도구 > 	30x10x10	32x12x12	0.5	32.0	12.0	12.0	Lightstick is approximately 30cm long and requires padding for protection. Estimated weight includes the lightstick and packaging.
250524467EC378	오리온 눈을감자 칠리치즈 프라이즈맛 96g	과자/간식>스낵/시리얼>과자쿠키/비스킷/크래커>쿠키과자	25x15x5	25x15x5	0.15	25.0	15.0	5.0	Snack packaging is typically lightweight but requires a standard box size for protection. The product is 96g, so the total weight includes minimal packaging.
2505200A25F904	(미개봉) 데이식스 FOREVER YOUNG 콘서트 입장 굿즈	스타굿즈 > 솔로(남) > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The product appears to be a concert merchandise item, likely consisting of photo cards or similar items. It requires minimal padding and a small box for protection.
250526488F8EE5	메탈카드봇S 블래스트레인 블레스트레인 변신 합체 로봇	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
250512C75C5EB3	에버랜드산리오 인형/키링 한교동 헬로키티 쿠로미 포차코 마이멜로디	패션 액세서리 > 키링/키케이스 > 	20x15x10	20x15x10	0.25	20.0	15.0	10.0	Keychain plush toys are typically small but require protective packaging. Estimated weight includes light materials.
2505245137A408	디노 슬로건양도	스타굿즈 > 보이그룹 > 응원도구 > 	30x15x1	32x17x3	0.15	32.0	17.0	3.0	The product is a banner or towel, which is relatively flat but requires some padding for protection. The dimensions account for the flat nature and added packaging.
25052319C02F46	엔위시 리쿠 여름나기부적 + 미개봉 포토북 set 일괄 양도 전시회	스타굿즈 > 보이그룹 > 포스터/화보 > 	30x25x5	30x25x5	0.5	30.0	25.0	5.0	The set includes a photo book and a charm, which require a protective box. The weight accounts for the materials used in the photo book and packaging.
250526F6A7C161	구운김밥김 김밥용김 100매	식품>수산물>김/해초>김	25x20x5	25x20x5	0.5	25.0	20.0	5.0	Bulk pack of 100 sheets of seaweed for kimbap. The packaging needs to be sturdy to protect the sheets, resulting in a compact but slightly larger box.
250524E267DB16	드래곤볼 그란디스타.msp망가디멘션(투디멘션) 손오공 베지터 팝니다.	키덜트 > 피규어/인형 > 	30x20x15	35x25x20	1.2	35.0	25.0	20.0	Figures of Goku and Vegeta are typically around 15-20cm tall and require protective packaging. The weight accounts for the figures and their packaging.
250529A5E374E4	무속성 솜인형 10cm 인형옷	키덜트 > 피규어/인형 > 	25x20x15	25x20x15	0.25	25.0	20.0	15.0	10cm plush doll requires a box larger than the product to avoid compression. Light despite size due to soft materials.
2505302371E5AE	FC 바르셀로나 2024/25 스타디움 어웨이		30x25x5	30x25x5	0.25	30.0	25.0	5.0	The jersey is a clothing item that requires a standard box size. It is lightweight but needs protection during shipping.
2505282056B78B	[대원미디어] 러시듀얼 플레이매트 몽중의 실빅스	출산/육아>완구/인형>캐릭터카드/딱지	60x40x1	62x42x3	0.5	62.0	42.0	3.0	Playmat is large and thin, requiring a slightly larger box for protection. Lightweight material, but needs padding.
250524333152E2	SEVENTEEN 세븐틴 잠수교 스탬프 투어 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	25x20x5	25x20x5	0.3	25.0	20.0	5.0	The product consists of multiple photo cards, which require a padded box for protection. The weight accounts for the cards and packaging.
25041637D87A9C	(재오픈, 배송추후안내) [이디야x데못죽] 아크릴 세트	생활/건강>수집품>모형/프라모델/피규어>피규어	30x20x5	30x20x5	0.4	30.0	20.0	5.0	Acrylic set with multiple figures requires a protective box. The weight accounts for the acrylic material, which is denser than plastic.
25052606B255A2	아디다스 남성 알파스킨 테크 롱 슬리브 클라이마칠 긴팔 티셔츠 매장판 - CF7187	스포츠 의류>반팔/민소매티셔츠>남성 반팔	30x20x5	30x20x5	0.25	30.0	20.0	5.0	Long sleeve athletic shirt requires minimal packaging but needs a standard box size to avoid compression. Lightweight fabric contributes to a lower weight.
250422411EBCC6	메탈카드봇S 블래스트레인 장난감 완구 변신 특급열차 변신 로봇 남자아이 어린이날 선물	출산/육아>완구/인형>작동완구>로봇	45x30x25	45x30x25	3.5	45.0	30.0	25.0	Transforming robot toy with multiple components and mechanisms. Typically weighs 2-5kg due to motors and materials.
250527FFC82556	최강공룡 미니특공대 장난감 마그킬로 프로즌타이거 썬더티라 버닝케라 로봇 선물	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Robot toys typically require significant padding and are heavier due to motors and components. Estimated weight reflects the combined weight of multiple figures.
250529EC7F9A30	역대 체감가 134만  드리미 X50 Master 올인원 로봇청소기+11만원 상당 풀 패키지 증정	생활/미용가전 > 청소기 > 로봇청소기	40x40x12	45x45x15	3.5	45.0	45.0	15.0	Robot vacuum cleaner with additional accessories. Requires a larger box for padding and protection, and weighs more due to internal components.
250526338961D9	90s miumiu 미우미우 숄더백 가방	가방/지갑 > 여성가방 > 숄더백 > 	30x20x10	35x25x15	0.6	35.0	25.0	15.0	Shoulder bag is medium-sized and requires additional padding for protection. Estimated weight includes the bag and packaging.
250526346FB62C	아워 레가시(OUR LEGACY) 카미온 부츠 - 블랙 / COCBB - 사이즈 & 후기 | 무신사		35x25x20	40x30x25	1.5	40.0	30.0	25.0	Boots require a larger box for protection and padding. Estimated weight includes the density of leather and additional packaging.
250529267BF4DF	네오플램 퍼펙트씰M 유리 밀폐용기 진공 반찬통 냉동밥보관 냉장고 정리 용기 직사각	주방용품>식기/홈세트>식기 기타	40x30x20	42x32x22	2.5	42.0	32.0	22.0	Set of glass containers requires a larger box for protection and padding. Glass is dense, contributing to the overall weight.
25052606FD2931	노스페이스 [택가 169,000원] 기어 로프트 가디건 NJ3LQ06 1461454	스포츠/레저>등산>등산의류>재킷	40x30x5	40x30x10	0.6	40.0	30.0	10.0	Lightweight jacket requires a standard box size for protection. The fabric is light, but the overall packaging adds some weight.
250524B41DB956	동서식품 맥심 모카골드 마일드 100T	식품>음료>커피>커피믹스/인스턴트커피	25x15x10	25x15x10	1.2	25.0	15.0	10.0	Instant coffee box containing 100 packets. The box is compact but requires protection, and the total weight includes the density of the coffee packets.
25041553B832D0	(재오픈, 배송추후안내) [이디야x데못죽] 아크릴 세트	생활/건강>수집품>모형/프라모델/피규어>피규어	30x20x5	30x20x5	0.4	30.0	20.0	5.0	Acrylic set with multiple figures requires a protective box. The weight is slightly higher due to the density of acrylic material.
25052630668F0E	무속성 10cm인형 미니파이 양도	키덜트 > 피규어/인형 > 	25x15x10	25x15x10	0.25	25.0	15.0	10.0	The 10cm plush doll requires a box larger than the product to avoid compression. It is light due to its plush material.
2505263D17D493	세븐틴 아타카 attaca 공방 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The set contains multiple photo cards, which require protective packaging. Despite being small, they need a minimum box size for safe shipping.
2505220649A0CC	올아워즈 포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	The product consists of multiple photo cards, which require padded packaging for protection. The total weight is slightly higher due to the number of cards.
2505267CF8ED83	허니 한입 꽈배기 520gx2개 (약 160개입) 낱개포장 미니 꿀꽈배기 사무실간식	식품>과자/베이커리>스낵>일반스낵	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Two packs of snacks totaling 520g each, with around 160 pieces. Bulk snack packaging typically requires a larger box for protection.
25052559D93D14	영화 마약왕 - 스페셜 패키지 (극장 특전) 송강호 조정석 배두나	예술/희귀/수집품 > 예술작품 > 	30x20x5	32x22x7	0.6	32.0	22.0	7.0	Special package likely contains multiple items or collectibles, requiring a slightly larger box for protection. Estimated weight includes packaging for fragile items.
25052871E7A056	투어스 신유 라스트벨 특전포카	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	20x15x5	20x15x5	0.15	20.0	15.0	5.0	Photocard is small but requires protective packaging. Standard box size for cards is used.
25052834FF0653	미니특공대 렉스카이저 버닝케라 썬더티라 마그킬로 프로즌타이거 5종 세트	출산/육아>완구/인형>작동완구>로봇	50x40x30	50x40x30	4.5	50.0	40.0	30.0	Set of 5 robot toys, each with motors and components. Requires significant padding and larger box due to multiple figures.
250528F91B9120	허그유어스킨 HUG YOUR SKIN 코리락쿠마 도트 볼캡 (차콜)	패션잡화>모자>스냅백>일반캡	25x20x10	25x20x10	0.25	25.0	20.0	10.0	The cap is a standard size and requires minimal padding. Lightweight fabric allows for a lower weight estimate.
250528914A468D	차이킴 볼륨퍼프적삼저고리 체크블랙	여성의류 > 테마/이벤트 > 한복 > 	30x25x5	30x25x5	0.4	30.0	25.0	5.0	The clothing item is a cropped top, which is typically light but requires a standard box size for protection. The fabric is likely to be lightweight, contributing to a total weight of around 0.4kg.
250529EE028402	상수리 나무 아래 2부 미개봉 판매합니다	도서/티켓/문구 > 도서 > 시/소설 > 	25x20x10	27x22x12	1.2	27.0	22.0	12.0	Set of two books requires a box larger than the product size for protection. Books typically weigh around 0.5-0.7kg each, plus packaging.
25053087D02E30	[Christian Dior] 크리스챤 디올 롱 슬리브	여성의류 > 상의 > 긴팔 티셔츠 > 	30x25x5	30x25x5	0.25	30.0	25.0	5.0	Long sleeve shirt requires standard box size for clothing. Lightweight fabric but needs protection during shipping.
250524E19D1B48	투니크 어느날 공주가 되어버렸다 어공주 헤이포카 인화사진 3종 1세트	스타굿즈 > 방송/예능/캐릭터 > 팬시/포토카드 > 	22x16x5	22x16x5	0.25	22.0	16.0	5.0	Set of 3 photo cards requires protective packaging. Despite being small, they need a minimum box size for safe shipping.
250508A086ABD2	[예약판매] 빅토리 DVD	생활/건강>DVD>영화>국내영화	25x20x2	25x20x10	0.4	25.0	20.0	10.0	DVD case is rigid and requires protective boxing. Standard box size for DVDs includes padding.
2505268E808356	[20만장판매] [B-BASIC] 스탠다드 유넥 반팔티 (2SIZE)	여성 패션의류	30x20x2	30x20x5	0.25	30.0	20.0	5.0	Standard t-shirt requires minimal packaging but needs some extra space to avoid compression. Lightweight fabric contributes to a lower weight.
25052722EC3936	쇼미플러스 강아지 눈 영양제 눈물 자국	생활/건강>반려동물>강아지 건강/관리용품>영양제	10x5x5	15x10x10	0.15	15.0	10.0	10.0	The product is a small eye supplement bottle, requiring minimal padding. The box size is adjusted for protection during shipping.
250522B5F3339C	보닉스 블렌드 클리너 왁스 500ml 페인트 클렌저 글레이즈 올인원 광택제 페클	생활/건강>자동차용품>세차용품>도장용광택/코팅제	25x10x10	27x12x12	0.65	27.0	12.0	12.0	500ml cleaner wax bottle is relatively compact but requires additional space for padding. The weight includes the bottle and packaging.
250527870FD158	인공눈가루/눈꽃슬라임/완성형스노우파우더/가짜눈가루	꽃/이벤트용품 > 크리스마스용품 > 크리스마스장식품	30x20x10	30x20x10	0.8	30.0	20.0	10.0	3L of artificial snow powder requires a box that accommodates the volume and provides protection. The material is light but the packaging adds some weight.
250520D5A9BB39	숄더백(나일론)		40x30x10	40x30x10	0.5	40.0	30.0	10.0	Shoulder bag made of nylon is lightweight but requires a standard box size for protection. Estimated weight includes the bag and minimal packaging.
25052037C0E4E4	[미연x포토카드 A set 증정] 병풀 추출물 토너 300ml	뷰티 > 스킨케어 > 스킨/토너/패드	20x10x10	22x12x12	0.45	22.0	12.0	12.0	The toner bottle is 300ml, requiring a box larger than the product for padding. The additional weight accounts for the bottle and packaging materials.
2505266AAB47AC	용돈 부채 돈 반전 현금 상자 생일 환갑 선물 엄마 아빠 할머니 남편 아내 1번 10개	생활/건강>문구/사무용품>이벤트/파티용품>데코용품	30x20x5	30x20x5	0.5	30.0	20.0	5.0	The product includes a decorative cash box and fan with cash replicas. The box requires minimal padding, but the overall weight is slightly higher due to the multiple items.
2505258CDA1E16	마프라 라보코스메티카 컴팩트 멀티백 소형 툴백	생활/건강>자동차용품>수납용품>트렁크정리함	30x25x15	32x27x18	1.2	32.0	27.0	18.0	Compact multi-tool bag with a structured design. Requires additional space for padding, and the material adds weight.
250526AA92E714	아크릴 회전판 얀홀더 원형 콘사 받침대 홀더 실걸이 뜨개실 원판 얀스피너 진열대 TR10	가구/인테리어>DIY자재/용품>가구부속품>기타가구부속품	25x25x5	25x25x5	0.3	25.0	25.0	5.0	The acrylic holder is likely around 20cm in diameter and 2-3cm in height. Minimal padding needed, but a standard box size is used for protection.
250527FDC90CB4	밀워키 MLSQ170 삼각각도자 삼각자 180mm 연귀자 래프터스퀘어 압축알루미늄재질	공구>측정용공구>다기능/측정공구 기타	20x15x2	20x15x5	0.25	20.0	15.0	5.0	The triangular ruler is 180mm in size and made of aluminum, requiring minimal padding. The box size accounts for the flat shape and protective packaging.
250514319C61F8	[5/28출발] 카구라바치 5만화(더블특전판) 초판 일러스트 시네마 티켓+일러스트 PP 스탠드+단독 미니포스터 별도	도서>만화>액션/무협만화	25x18x2	27x20x4	0.5	27.0	20.0	4.0	The product includes a manga book and additional items like a mini poster and stand, requiring a slightly larger box for protection. Estimated weight accounts for the book and extra materials.
250526BD349451	산리오 쿠로미 도킹형 보조배터리 5000mAh 초경량 C타입 충전 8핀 일체형	디지털/가전>휴대폰액세서리>휴대폰배터리>보조배터리	20x10x5	22x12x8	0.25	22.0	12.0	8.0	The power bank is compact but requires additional space for padding. Lightweight design typical for portable chargers.
2505252DD3AE0C	매거진 집업 후디 아이보리	남성의류 > 아우터	50x40x10	50x40x10	0.8	50.0	40.0	10.0	Hoodie is a medium-sized clothing item that requires a standard box size for protection. It is heavier than it looks due to the fabric density.
2505239C204BDD	스프라이트 제로 215ML*12입(카리나포토카드)	커피/생수/음료>탄산음료>기타 탄산음료	30x20x15	30x20x15	3.2	30.0	20.0	15.0	Pack of 12 cans (215ml each) requires a sturdy box for protection. Total liquid weight plus packaging adds up to around 3.2kg.
2505218D063576	토리든 다이브인 워터리 모이스처 선크림 60ml(SPF50+)	화장품/미용>선케어>선크림	20x10x5	20x10x5	0.15	20.0	10.0	5.0	The sun cream tube is small and lightweight, requiring minimal packaging. Standard box size for cosmetics.
250524B881D04A	5매입 맘편히 KF94 컬러 마스크 새부리형 베이지 그레이 블랙 화이트 100매	건강/의료용품 > 호흡/수면건강용품 > 마스크	25x20x10	25x20x10	0.5	25.0	20.0	10.0	The product includes 100 KF94 masks, which require protective packaging. The box size accommodates the bulk of the masks while remaining compact.
250524FE2230CC	히말라야 파티스마트 츄 30개입	식품>건강식품>숙취해소제	30x20x15	30x20x15	1.5	30.0	20.0	15.0	Bulk package of 30 soft chews requires a standard box size for protection. Estimated weight includes the product and packaging.
250525981AFED1	메탈카드봇S 플레임노바 포크레인 소방차 덤프트럭 헬리콥터 중장비 자동차 변신 합체 장난감	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	3.5	40.0	30.0	25.0	Transforming robot toy with multiple vehicles included. Typically weighs 2-5kg due to motors and components, requiring a larger box for protection.
25052555507088	[미니특공대][로그인10%쿠폰]미니특공대 최강공룡 렉스카이저	장난감>작동/조립완구>작동/조립완구 기타	40x30x25	40x30x25	2.5	40.0	30.0	25.0	This is a robot toy with multiple components, requiring protective packaging. Robot toys typically weigh between 2-5kg due to motors and materials.
2505231B1D47BB	발로나 코코아파우더 3KG(1KG×3봉) 초코라떼 무가당 코코아분말 무설탕	식품>음료>파우더/스무디	30x20x15	30x20x15	3.5	30.0	20.0	15.0	Bulk cocoa powder in three 1kg bags requires a sturdy box for protection. The total weight is slightly higher due to packaging.
25052572BB0F94	최강공룡 미니특공대 장난감 마그킬로 프로즌타이거 썬더티라 버닝케라 로봇 선물	출산/육아>완구/인형>작동완구>로봇	45x35x25	45x35x25	3.5	45.0	35.0	25.0	Robot toys typically require significant padding and are heavier due to motors and components. Estimated weight reflects the combined weight of multiple figures.
2505250BCD3AAC	최강공룡 미니특공대 렉스카이저	출산/육아>완구/인형>작동완구>로봇	40x30x25	40x30x25	2.5	40.0	30.0	25.0	Robot toy with motors and parts, requiring protective packaging. Typical weight for similar toys is 2-5kg.
250526415029F5	[스타벅스] SS 스탠리 그레이 켄처 텀블러 1183ml	생활/건강>주방용품>잔/컵>텀블러	25x10x10	30x15x15	0.5	30.0	15.0	15.0	The tumbler has a capacity of 1183ml, suggesting a larger size. Added packaging for protection results in a slightly larger box.
250523D5F9781A	농심 신라면 120g 40개 한박스 도매 업소용 대용량 식자재 식당 box 40입 40봉	식품>라면/면류>라면>봉지라면	40x30x25	40x30x25	4.8	40.0	30.0	25.0	Bulk box of 40 packs of ramen, each 120g. Food boxes typically weigh 2-6kg, and this is a large quantity.
250525D073B599	메탈카드봇S 블래스트레인 블레스트레인 합체 변신 로봇 장난감	출산/육아>완구/인형>작동완구>로봇	45x30x25	45x30x25	3.5	45.0	30.0	25.0	Transforming robot toy with multiple components and mechanisms. Robot toys typically weigh 2-5kg due to motors and materials.
2505240B98AE3E	메탈카드봇S 블레스트레인	출산/육아>완구/인형>작동완구>로봇	45x30x20	45x30x20	2.5	45.0	30.0	20.0	Large robot toy with multiple components and mechanisms. Robot toys typically weigh 2-5kg due to motors and materials.
250524749B2E91	신라면 투움바 농심 16개 113g 컵라면 간식 야식	식품>라면/면류>라면>컵라면	40x30x25	40x30x25	3.2	40.0	30.0	25.0	Bulk package of 16 cup noodles, each weighing 113g. Food boxes typically weigh 2-5kg, considering the packaging and density.
250526ECB3EFCF	[인테코에이티] 핑크퐁 아기상어 디스펜서 뮤직손세정기 자동 핸드워시	생활/건강>욕실용품>욕실용기/홀더>디스펜서	25x15x10	30x20x15	0.8	30.0	20.0	15.0	The automatic hand wash dispenser is a medium-sized item that requires additional space for padding. It has some electronic components, contributing to a moderate weight.
250527E1B06174	[칠삼이일디자인] 도로시 다이어리 vol 03	문구/사무용품>다이어리/플래너>디자인 다이어리	22x16x3	30x22x5	0.5	30.0	22.0	5.0	Diary is a medium-sized item with a hardcover, requiring additional padding. Estimated weight includes the diary and packaging.
250523A3FF60B7	보넥도 비공굿 대량 양도	스타굿즈 > 보이그룹 > 팬시/포토카드 > 	25x20x10	25x20x10	0.5	25.0	20.0	10.0	This is a bulk set of photocard items, which typically require protective packaging. The weight accounts for multiple cards and their protective sleeves.
2505253CFCF88F	스트레스 릴리프 모이스처라이징 로션 354ml x2	바디케어>바디로션>바디로션	30x20x10	30x20x10	1.2	30.0	20.0	10.0	Two bottles of lotion (354ml each) require a box that accommodates both, with some padding. The total weight includes the density of the lotion and packaging.
250524631A4C91	홀레 유기농 산양분유 1단계 0-6개월 (5개세트)	출산/육아>분유>수입분유	30x25x15	30x25x15	2.5	30.0	25.0	15.0	Set of 5 infant formula boxes, requiring protective packaging. Each box is compact but collectively adds weight.
250524F06E168C	요리하다 불맛 짜장라면 110g x 5개입	식품>라면/면류>라면>봉지라면	30x20x10	30x20x10	1.1	30.0	20.0	10.0	Bulk package of 5 ramen bags totaling 550g. Food items typically require protective packaging, leading to a slightly larger box.
250525C7EF4998	멍뭉스 쿠션형 애견 카시트 챠콜 그레이 M2 1개	반려동물용품 > 고양이위생용품 > 고양이모래	50x40x25	50x40x30	1.5	50.0	40.0	30.0	Cushioned pet car seat is larger than typical items due to its shape and padding. Requires extra space for protection during shipping.
25052616934DD2	메탈카드봇S 블레스트레인	출산/육아>완구/인형>작동완구>로봇	45x30x25	45x30x25	3.2	45.0	30.0	25.0	Large robot toy with multiple components and mechanisms. Robot toys typically weigh 2-5kg due to motors and materials.
250524166631D3	라보코스메티카 투명 버킷 18L 클리어 세차물통	생활/건강>자동차용품>세차용품>세차물통	30x30x30	32x32x32	1.5	32.0	32.0	32.0	The 18L bucket is a large, rigid container that requires extra space for padding. The weight accounts for the plastic material and the bucket's size.
250524CF8C7944	포켓몬카드 열풍의아레나 프로모포함 (30팩) 1박스 스칼렛바이올렛 확장팩	출산/육아>완구/인형>캐릭터카드/딱지	25x20x10	25x20x10	1.2	25.0	20.0	10.0	Box contains 30 packs of Pokémon cards, requiring protective packaging. The weight accounts for the cards and the box.
2505242EF01767	AD 오토브라이트 다이렉트 세차버킷 20L	생활/건강>자동차용품>세차용품>세차물통	30x30x30	32x32x32	2.5	32.0	32.0	32.0	20L car wash bucket is a large, rigid item requiring extra space for packaging. The weight includes the bucket and packaging materials.
25052439762930	(12개)신라면+너구리 새우탕 김치 육개장사발면 삼양 진 튀김우동 불닭 짜파 오짬 도시락	식품>라면/면류>라면>컵라면	40x30x25	40x30x25	4.5	40.0	30.0	25.0	Bulk package of 12 cup noodles, requiring a larger box for protection. Each cup is dense and contributes to the overall weight.
250525067A7420	마프라 라보코스메티카 시데로 차량 휠녹 철분 제거제 젤타입 500ml	생활/건강>자동차용품>세차용품>휠세정/광택제	10x10x25	12x12x28	0.65	12.0	12.0	28.0	The product is a 500ml gel in a bottle, requiring a box slightly larger for padding. The weight includes the bottle and gel, which is denser than typical liquids.
25052144BC306F	조선미녀 맑은쌀 선크림 50ml(SPF50+) 1개	화장품/미용>선케어>선크림	15x5x5	20x10x10	0.15	20.0	10.0	10.0	The sunscreen is a small tube of 50ml, requiring a slightly larger box for protection. Lightweight but needs padding.
250524076D6039	[스타벅스] SS 선셋 서머 다이온 콜드컵 591ml	키친 > 식탁용품 > 보온/보냉용품 > 보온컵/텀블러	25x10x10	25x10x10	0.35	25.0	10.0	10.0	The tumbler is 591ml and has a unique design, requiring a box that accommodates its shape. It's lightweight but needs protective packaging.
2505257AAF5D30	마프라 라보코스메티카 소분통 500ml 블루 희석 일반 분사 스프레이 소분용기	생활/건강>자동차용품>세차용품>세차패키지	25x10x10	30x15x15	0.35	30.0	15.0	15.0	The spray bottle is 500ml, requiring a box larger than the product for padding. The weight includes the bottle and packaging.
250523646DF28B	매거진 집업 후디 아이보리	남성의류 > 아우터	60x40x10	60x40x10	0.8	60.0	40.0	10.0	Hoodie is a medium-sized outerwear item that requires a standard box size. It is heavier due to the fabric density.
2505230B77882E	넘버즈인 글루타치온씨 흔적 앰플샷 30ml	화장품/미용>스킨케어>에센스	15x10x5	15x10x5	0.15	15.0	10.0	5.0	The serum is a small cosmetic product, requiring minimal packaging. Light weight due to liquid content.
25052412BBFEBD	[A6] 블랭크북	HOME > 디자인문구 > 다이어리/플래너 > 다이어리 > 3공 / 6공 다이어리	22x16x3	22x16x5	0.25	22.0	16.0	5.0	A6 blank book is compact but requires a bit of padding for protection. The weight is light due to paper material.
2505240AC155AC	(신세계타임스퀘어점패션관)공식 헬렌카민스키 블레이즈 HWSHK114610	브랜드 잡화 > 패션잡화 > 모자	30x25x15	30x25x15	0.4	30.0	25.0	15.0	The hat is a fashion accessory that requires a box larger than the product to avoid compression. It is lightweight but needs protective packaging.
2505249B0CC756	라이즈 RIIZE 정규 1집 앨범 오디세이 Midnight Mirage A,B버전 한정반 멤버 선택	생활/건강>음반>국내앨범	25x20x10	25x20x10	0.5	25.0	20.0	10.0	The album includes a plush toy, which requires protective packaging. The box size accommodates both the album and the plush, making it larger than the album alone.
